Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,
08/28/2007,563.96,,189850,,-612,,378,,86,,0.00,,
08/29/2007,563.27,,188360,,-1482,,954,,191,,0.00,,
08/30/2007,562.87,,187520,,-862,,958,,520,,0.00,,
08/31/2007,562.47,,186690,,-874,,957,,523,,0.00,,
09/01/2007,562.60,,186960,,287,,385,,525,,0.00,,
09/02/2007,562.68,,187140,,166,,385,,480,,0.00,,
09/03/2007,562.78,,187330,,206,,381,,485,,0.00,,
09/04/2007,562.43,,186580,,-766,,890,,496,,0.00,,
09/05/2007,562.12,,185940,,-679,,843,,506,,0.00,,
09/06/2007,561.77,,185170,,-790,,842,,440,,0.00,,
09/07/2007,561.44,,184460,,-719,,843,,471,,0.00,,
09/08/2007,561.63,,184850,,401,,298,,505,,0.00,,
09/09/2007,561.77,,185120,,298,,298,,445,,0.00,,
09/10/2007,561.42,,184420,,-737,,839,,473,,0.00,,
09/11/2007,561.13,,183760,,-625,,839,,493,,0.00,,
09/12/2007,560.59,,182620,,-1119,,840,,253,,0.00,,
09/13/2007,--,,182940,,--,,297,,469,,0.00,,
09/14/2007,560.87,,183230,,286,,293,,451,,0.00,,
09/15/2007,561.04,,183590,,365,,294,,487,,0.00,,
09/16/2007,561.20,,183910,,341,,294,,467,,0.00,,
09/17/2007,560.82,,183130,,-777,,842,,435,,0.00,,
09/18/2007,560.46,,182380,,-761,,842,,450,,0.00,,
09/19/2007,560.08,,181560,,-816,,840,,413,,0.00,,
09/20/2007,559.71,,180760,,-776,,842,,426,,0.00,,
09/21/2007,559.88,,180760,,388,,293,,515,,0.00,,
09/22/2007,560.08,,180760,,416,,293,,506,,0.14,,
09/23/2007,560.27,,180760,,394,,293,,496,,0.00,,
09/24/2007,559.94,,181270,,496,,843,,481,,0.00,,
09/25/2007,559.52,,180380,,-887,,843,,382,,0.00,,
09/26/2007,559.06,,179380,,-963,,846,,329,,0.00,,
09/27/2007,--,,178400,,--,,816,,311,,0.00,,
09/28/2007,558.68,,178630,,--,,292,,419,,0.00,,
09/29/2007,558.74,,178710,,108,,--,,344,,0.00,,
09/30/2007,558.84,,178940,,225,,292,,419,,0.00,,
10/01/2007,558.41,,178070,,-871,,832,,380,,0.00,,
10/02/2007,558.04,,177280,,-775,,847,,435,,0.00,,
10/03/2007,557.59,,176370,,-913,,850,,378,,0.00,,
10/04/2007,557.08,,175290,,-1054,,845,,288,,0.00,,
10/05/2007,557.09,,175330,,50,,292,,324,,0.01,,
10/06/2007,557.09,,175360,,-12,,290,,317,,0.00,,
10/07/2007,557.16,,175480,,161,,290,,363,,0.00,,
10/08/2007,556.76,,174680,,-831,,747,,334,,0.00,,
10/09/2007,556.31,,173750,,-945,,849,,367,,0.00,,
10/10/2007,555.93,,172950,,-789,,846,,429,,0.42,,
10/11/2007,556.04,,173160,,232,,295,,406,,0.00,,
10/12/2007,556.15,,--,,247,,295,,--,,--,,
10/13/2007,556.23,,--,,156,,295,,--,,--,,
10/14/2007,556.35,,--,,250,,295,,--,,--,,
10/15/2007,556.12,,173360,,--,,295,,86,,0.00,,
10/16/2007,555.87,,172810,,-529,,291,,26,,0.05,,
10/17/2007,555.61,,172340,,-510,,288,,66,,0.12,,
10/18/2007,555.38,,171890,,-513,,288,,75,,0.00,,
10/19/2007,555.16,,171410,,-495,,288,,60,,0.17,,
10/20/2007,554.91,,170880,,-508,,288,,35,,0.01,,
10/21/2007,554.68,,170390,,-466,,288,,55,,0.00,,
10/22/2007,553.85,,--,,-1644,,915,,--,,--,,
10/23/2007,552.94,,166980,,--,,997,,93,,0.00,,
10/24/2007,552.15,,165460,,-1625,,920,,140,,0.00,,
10/25/2007,552.32,,165790,,229,,286,,463,,0.00,,
10/26/2007,552.51,,166130,,281,,286,,470,,0.00,,
10/27/2007,552.56,,166310,,103,,540,,625,,0.00,,
10/28/2007,552.80,,166730,,470,,292,,508,,0.00,,
10/29/2007,552.32,,165830,,-1029,,932,,461,,0.13,,
10/30/2007,551.97,,165140,,-829,,928,,563,,0.00,,
10/31/2007,551.64,,164450,,-797,,930,,564,,0.00,,
11/01/2007,551.89,,164960,,397,,292,,553,,0.00,,
11/02/2007,552.10,,165400,,307,,288,,518,,0.00,,
11/03/2007,552.30,,165700,,382,,286,,483,,0.00,,
11/04/2007,552.48,,166090,,358,,286,,458,,0.00,,
11/05/2007,552.75,,166650,,455,,286,,579,,0.00,,
11/06/2007,552.97,,167080,,340,,287,,514,,0.00,,
11/07/2007,553.18,,167520,,334,,286,,519,,0.00,,
11/08/2007,553.41,,167940,,354,,286,,508,,0.00,,
11/09/2007,553.62,,168360,,346,,286,,509,,0.00,,
11/10/2007,553.85,,168820,,472,,286,,529,,0.58,,
11/11/2007,554.09,,169330,,477,,287,,554,,0.39,,
11/12/2007,554.38,,169890,,583,,287,,579,,0.00,,
11/13/2007,554.35,,169810,,-136,,605,,561,,0.00,,
11/14/2007,554.23,,169508,,-302,,606,,423,,--,,
11/15/2007,554.14,,169390,,-181,,596,,494,,0.00,,
11/16/2007,554.34,,169790,,335,,299,,499,,0.00,,
11/17/2007,554.59,,170290,,503,,299,,549,,0.00,,
11/18/2007,554.77,,170680,,374,,299,,507,,0.00,,
11/19/2007,554.33,,169770,,-967,,925,,449,,0.00,,
11/20/2007,553.91,,168910,,-908,,926,,474,,0.01,,
11/21/2007,553.50,,168120,,-868,,927,,512,,0.00,,
11/22/2007,553.71,,168560,,436,,298,,518,,0.00,,
11/23/2007,553.92,,168950,,408,,298,,493,,0.00,,
11/24/2007,554.11,,169350,,389,,298,,498,,0.00,,
11/25/2007,554.30,,169730,,386,,291,,489,,0.00,,
11/26/2007,--,,169010,,--,,--,,503,,0.00,,
11/27/2007,--,,168180,,--,,--,,438,,0.00,,
11/28/2007,--,,167620,,--,,--,,572,,0.00,,
11/29/2007,--,,166750,,--,,--,,411,,0.00,,
11/30/2007,--,,166090,,--,,--,,517,,0.00,,
12/01/2007,--,,166670,,--,,--,,516,,0.00,,
12/02/2007,--,,167140,,--,,--,,461,,0.00,,
12/03/2007,--,,167480,,--,,--,,396,,0.00,,
12/04/2007,--,,167700,,--,,--,,352,,0.03,,
12/05/2007,--,,167820,,--,,--,,337,,0.01,,
12/06/2007,--,,167980,,--,,--,,424,,0.48,,
12/07/2007,--,,168320,,--,,--,,482,,0.97,,
12/08/2007,--,,168580,,--,,--,,440,,0.01,,
12/09/2007,--,,168740,,--,,--,,390,,0.00,,
12/10/2007,--,,168820,,--,,--,,351,,0.00,,
12/11/2007,--,,168890,,--,,--,,345,,0.00,,
12/12/2007,--,,168950,,--,,--,,340,,0.00,,
12/13/2007,--,,168990,,--,,--,,330,,0.00,,
12/14/2007,553.96,,169030,,-12,,298,,330,,0.00,,
12/15/2007,553.97,,169050,,12,,298,,320,,0.00,,
12/16/2007,554.02,,169150,,92,,298,,360,,0.00,,
12/17/2007,554.11,,169290,,113,,298,,380,,0.32,,
12/18/2007,554.26,,169590,,283,,298,,461,,0.91,,
12/19/2007,554.35,,169790,,164,,299,,411,,0.08,,
12/20/2007,554.62,,170330,,514,,299,,581,,0.80,,
12/21/2007,554.73,,170580,,183,,299,,436,,0.00,,
12/22/2007,554.82,,170720,,181,,299,,381,,0.00,,
12/23/2007,554.91,,170920,,193,,299,,412,,0.00,,
12/24/2007,554.96,,171040,,93,,299,,371,,0.01,,
12/25/2007,555.03,,171060,,141,,299,,322,,0.00,,
12/26/2007,555.07,,171240,,90,,299,,402,,0.00,,
12/27/2007,554.99,,171100,,-200,,299,,242,,0.00,,
12/28/2007,554.79,,170660,,-470,,313,,105,,0.03,,
12/29/2007,554.82,,170740,,76,,307,,359,,0.02,,
12/30/2007,554.86,,170800,,65,,299,,341,,0.01,,
12/31/2007,554.74,,170560,,-263,,473,,354,,0.00,,
01/01/2008,554.81,,170740,,145,,288,,391,,0.00,,
01/02/2008,554.69,,170500,,-307,,--,,363,,0.00,,
01/03/2008,554.77,,170590,,90,,400,,299,,--,,
01/04/2008,555.23,,171490,,935,,355,,793,,1.87,,
01/05/2008,555.99,,173060,,1546,,165,,956,,1.11,,
01/06/2008,556.37,,173880,,788,,166,,580,,0.01,,
01/07/2008,556.27,,173650,,-218,,359,,237,,0.01,,
01/08/2008,556.15,,173660,,-251,,358,,214,,0.19,,
01/09/2008,556.08,,173260,,-404,,358,,307,,0.00,,
01/10/2008,556.18,,173450,,205,,400,,489,,0.07,,
01/11/2008,556.26,,173610,,187,,399,,473,,0.00,,
01/12/2008,556.52,,174140,,525,,162,,435,,0.00,,
01/13/2008,556.83,,174780,,644,,160,,490,,0.00,,
01/14/2008,556.84,,174800,,50,,419,,427,,0.00,,
01/15/2008,556.86,,174840,,71,,419,,430,,0.00,,
01/16/2008,556.80,,174700,,-100,,420,,341,,0.00,,
01/17/2008,556.81,,174680,,52,,420,,402,,0.00,,
01/18/2008,556.84,,174820,,150,,421,,482,,0.00,,
01/19/2008,557.08,,175310,,490,,174,,415,,0.00,,
01/20/2008,--,,175790,,--,,174,,410,,0.00,,
01/21/2008,557.29,,175770,,--,,450,,430,,0.00,,
01/22/2008,557.27,,175710,,-65,,497,,458,,0.00,,
01/23/2008,557.31,,175810,,90,,530,,577,,0.53,,
01/24/2008,557.42,,175950,,201,,532,,592,,0.70,,
01/25/2008,557.33,,175770,,-113,,533,,433,,0.00,,
01/26/2008,557.53,,176140,,402,,256,,438,,0.01,,
01/27/2008,557.90,,176880,,782,,256,,623,,0.94,,
01/28/2008,558.23,,177590,,818,,747,,1086,,0.01,,
01/29/2008,558.15,,177440,,-62,,737,,638,,0.06,,
01/30/2008,557.90,,176900,,-419,,768,,480,,0.01,,
01/31/2008,557.60,,176260,,-516,,817,,477,,0.30,,
02/01/2008,557.38,,175930,,-315,,815,,636,,0.05,,
02/02/2008,557.58,,176370,,410,,329,,547,,0.17,,
02/03/2008,558.07,,177340,,1011,,329,,812,,0.46,,
02/04/2008,557.70,,176470,,-733,,1102,,638,,0.01,,
02/05/2008,--,,175560,,--,,1073,,581,,0.00,,
02/06/2008,556.68,,174410,,-1058,,1071,,463,,0.00,,
02/07/2008,556.05,,173100,,-1208,,1072,,384,,0.00,,
02/08/2008,555.47,,171890,,-1089,,1023,,383,,0.00,,
02/09/2008,555.68,,172320,,432,,170,,384,,0.00,,
02/10/2008,555.85,,172670,,355,,170,,344,,0.00,,
02/11/2008,--,,172100,,--,,655,,352,,0.00,,
02/12/2008,555.27,,171490,,--,,654,,331,,0.00,,
02/13/2008,554.97,,170880,,-486,,651,,329,,0.00,,
02/14/2008,554.70,,170390,,-419,,652,,389,,0.00,,
02/15/2008,554.50,,169910,,-343,,654,,396,,0.00,,
02/16/2008,554.68,,170409,,362,,169,,67,,--,,
02/17/2008,554.86,,170700,,374,,170,,354,,0.00,,
02/18/2008,554.81,,170600,,-101,,408,,345,,0.00,,
02/19/2008,554.85,,170660,,159,,448,,479,,0.27,,
02/20/2008,554.86,,170660,,123,,523,,523,,0.48,,
02/21/2008,554.91,,170940,,215,,542,,661,,0.11,,
02/22/2008,554.89,,170920,,-93,,540,,519,,0.27,,
02/23/2008,555.25,,171650,,731,,301,,666,,0.20,,
02/24/2008,555.66,,172480,,837,,301,,717,,0.18,,
02/25/2008,556.09,,173340,,813,,543,,961,,0.01,,
02/26/2008,556.23,,173610,,232,,552,,680,,0.00,,
02/27/2008,556.41,,173980,,326,,553,,733,,0.00,,
02/28/2008,556.50,,174180,,141,,553,,648,,0.00,,
02/29/2008,556.53,,174220,,6,,554,,568,,0.00,,
03/01/2008,556.92,,175050,,792,,302,,718,,0.00,,
03/02/2008,557.29,,175830,,781,,303,,693,,0.00,,
03/03/2008,557.01,,175230,,-668,,913,,589,,0.00,,
03/04/2008,556.69,,174570,,-715,,888,,538,,0.00,,
03/05/2008,556.41,,174000,,-634,,893,,589,,0.00,,
03/06/2008,556.16,,173470,,-572,,896,,611,,0.00,,
03/07/2008,555.83,,172810,,-725,,898,,549,,0.00,,
03/08/2008,556.02,,173220,,392,,303,,508,,0.00,,
03/09/2008,556.21,,173630,,394,,303,,508,,0.00,,
03/10/2008,556.24,,173710,,-34,,553,,586,,0.00,,
03/11/2008,556.29,,173770,,-24,,561,,583,,0.00,,
03/12/2008,556.30,,173810,,-55,,554,,569,,0.00,,
03/13/2008,556.53,,174310,,376,,513,,791,,0.04,,
03/14/2008,556.97,,175190,,--,,551,,984,,0.00,,
03/15/2008,557.49,,176280,,1076,,303,,848,,0.00,,
03/16/2008,557.94,,177170,,944,,304,,748,,0.00,,
03/17/2008,558.15,,177610,,358,,551,,765,,0.00,,
03/18/2008,558.37,,178090,,384,,551,,785,,0.00,,
03/19/2008,558.58,,178520,,332,,550,,759,,0.00,,
03/20/2008,558.80,,178980,,368,,550,,775,,0.00,,
03/21/2008,559.05,,179480,,429,,550,,794,,0.00,,
03/22/2008,559.46,,180380,,844,,305,,755,,0.00,,
03/23/2008,559.85,,171250,,832,,305,,741,,0.00,,
03/24/2008,559.90,,181310,,9931,,794,,809,,0.00,,
03/25/2008,559.91,,181350,,-104,,796,,801,,0.00,,
03/26/2008,559.69,,180870,,-612,,1106,,833,,0.00,,
03/27/2008,559.46,,180360,,-617,,1116,,829,,0.00,,
03/28/2008,559.24,,179920,,-550,,1114,,861,,0.06,,
03/29/2008,559.04,,179480,,-426,,1114,,861,,0.00,,
03/30/2008,559.46,,180360,,882,,335,,786,,0.00,,
03/31/2008,559.30,,179990,,-429,,790,,587,,0.00,,
04/01/2008,558.98,,179360,,-727,,772,,442,,0.00,,
04/02/2008,558.64,,178650,,-805,,784,,418,,0.00,,
04/03/2008,558.31,,177960,,-777,,783,,427,,0.00,,
04/04/2008,558.03,,177340,,-686,,785,,459,,0.00,,
04/05/2008,558.20,,177690,,362,,304,,479,,0.00,,
04/06/2008,558.37,,178070,,345,,304,,495,,0.00,,
04/07/2008,558.29,,177900,,-251,,572,,480,,0.00,,
04/08/2008,558.22,,177780,,-227,,570,,502,,0.00,,
04/09/2008,558.15,,177590,,-252,,580,,478,,0.00,,
04/10/2008,558.04,,177320,,-291,,594,,453,,0.00,,
04/11/2008,557.86,,176990,,-382,,611,,439,,0.00,,
04/12/2008,557.96,,177190,,199,,334,,434,,0.00,,
04/13/2008,557.99,,177240,,54,,334,,359,,0.00,,
04/14/2008,557.76,,176760,,-525,,611,,364,,0.00,,
04/15/2008,557.67,,176550,,-231,,611,,498,,0.00,,
04/16/2008,557.56,,176350,,-249,,612,,505,,0.00,,
04/17/2008,557.42,,176100,,-339,,610,,477,,0.00,,
04/18/2008,557.28,,175830,,-366,,601,,468,,0.00,,
04/19/2008,557.37,,175990,,186,,334,,414,,0.00,,
04/20/2008,557.44,,176140,,145,,334,,409,,0.00,,
04/21/2008,557.34,,175930,,-286,,554,,442,,0.00,,
04/22/2008,557.23,,175680,,-304,,562,,430,,0.00,,
04/23/2008,557.13,,175480,,-265,,555,,447,,0.08,,
04/24/2008,556.99,,175190,,-359,,579,,433,,0.00,,
04/25/2008,556.83,,174880,,-315,,575,,412,,0.00,,
04/26/2008,556.92,,175050,,172,,331,,416,,0.00,,
04/27/2008,556.95,,175110,,78,,331,,361,,0.00,,
04/28/2008,556.79,,174800,,-382,,577,,413,,0.00,,
04/29/2008,556.67,,174510,,-322,,578,,425,,0.00,,
04/30/2008,556.60,,174370,,-176,,582,,511,,0.00,,
05/01/2008,556.52,,174200,,-196,,579,,486,,0.00,,
05/02/2008,556.32,,173790,,-448,,579,,366,,0.00,,
05/03/2008,556.40,,173920,,172,,333,,399,,0.00,,
05/04/2008,556.44,,173980,,78,,333,,364,,0.00,,
05/05/2008,556.49,,174140,,129,,333,,414,,0.00,,
05/06/2008,556.54,,174200,,59,,332,,363,,0.00,,
05/07/2008,556.54,,174240,,15,,330,,351,,0.00,,
05/08/2008,556.59,,174370,,78,,330,,396,,0.00,,
05/09/2008,556.66,,174490,,79,,330,,391,,0.00,,
05/10/2008,556.77,,174720,,225,,331,,447,,0.00,,
05/11/2008,556.93,,175030,,328,,331,,487,,0.00,,
05/12/2008,557.13,,175460,,385,,331,,547,,0.00,,
05/13/2008,557.25,,175710,,208,,331,,457,,0.00,,
05/14/2008,557.47,,176180,,409,,331,,566,,0.00,,
05/15/2008,557.88,,176990,,787,,333,,737,,0.00,,
05/16/2008,558.32,,177900,,896,,334,,788,,0.00,,
05/17/2008,558.74,,178820,,882,,334,,793,,0.00,,
05/18/2008,559.01,,179340,,549,,334,,594,,0.00,,
05/19/2008,559.26,,179880,,499,,335,,604,,0.00,,
05/20/2008,559.51,,180410,,494,,336,,599,,0.00,,
05/21/2008,559.71,,180830,,366,,335,,545,,0.00,,
05/22/2008,559.92,,181310,,389,,335,,575,,0.00,,
05/23/2008,558.99,,182050,,-2022,,335,,705,,0.00,,
05/24/2008,559.75,,182870,,1584,,336,,746,,0.53,,
05/25/2008,560.89,,183910,,2405,,336,,855,,0.00,,
05/26/2008,561.39,,184910,,1064,,337,,836,,0.00,,
05/27/2008,562.02,,186000,,773,,337,,822,,0.00,,
05/28/2008,562.62,,186990,,971,,338,,832,,0.00,,
05/29/2008,563.01,,187800,,803,,337,,742,,0.00,,
05/30/2008,563.49,,188860,,1034,,337,,868,,0.00,,
05/31/2008,563.82,,189556,,696,,337,,683,,0.00,,
06/01/2008,564.23,,190440,,887,,337,,784,,0.00,,
06/02/2008,564.62,,191260,,851,,340,,751,,0.00,,
06/03/2008,564.44,,190870,,-370,,904,,688,,0.00,,
06/04/2008,564.24,,190440,,-401,,993,,760,,0.00,,
06/05/2008,563.92,,189740,,-677,,1076,,707,,0.00,,
06/06/2008,563.51,,189840,,-850,,1014,,546,,0.00,,
06/07/2008,563.57,,189010,,126,,539,,627,,0.00,,
06/08/2008,563.76,,189400,,397,,539,,737,,0.00,,
06/09/2008,563.97,,189850,,475,,540,,767,,0.00,,
06/10/2008,564.12,,190220,,359,,565,,728,,0.00,,
06/11/2008,564.19,,190350,,128,,535,,609,,0.00,,
06/12/2008,564.27,,190350,,176,,535,,644,,0.00,,
06/13/2008,564.15,,190270,,-252,,535,,404,,0.00,,
06/14/2008,564.28,,190530,,265,,535,,674,,0.00,,
06/15/2008,564.33,,190660,,113,,535,,609,,0.00,,
06/16/2008,564.33,,190630,,-8,,535,,519,,0.00,,
06/17/2008,564.35,,190660,,65,,522,,538,,0.00,,
06/18/2008,564.32,,190590,,-21,,506,,479,,0.00,,
06/19/2008,564.21,,190350,,-203,,506,,394,,0.00,,
06/20/2008,564.15,,190310,,-76,,505,,494,,0.00,,
06/21/2008,564.12,,190220,,-65,,505,,469,,0.00,,
06/22/2008,563.99,,189920,,-282,,505,,364,,0.00,,
06/23/2008,563.87,,189660,,-269,,505,,384,,0.00,,
06/24/2008,563.69,,189230,,-398,,505,,299,,0.00,,
06/25/2008,563.39,,188600,,-603,,505,,199,,0.00,,
06/26/2008,563.10,,187970,,-595,,505,,199,,0.00,,
06/27/2008,563.10,,187970,,35,,505,,514,,0.00,,
06/28/2008,563.08,,187910,,-44,,504,,484,,0.00,,
06/29/2008,562.97,,187700,,-249,,504,,409,,0.00,,
06/30/2008,562.72,,187140,,-511,,504,,233,,0.00,,
07/01/2008,562.38,,186380,,-691,,504,,133,,0.00,,
07/02/2008,562.02,,185660,,-689,,504,,153,,0.00,,
07/03/2008,561.65,,184850,,-761,,504,,108,,0.00,,
07/04/2008,561.45,,184440,,-435,,504,,308,,0.00,,
07/05/2008,561.33,,184190,,-260,,504,,388,,0.00,,
07/06/2008,561.18,,183870,,-302,,503,,353,,0.00,,
07/07/2008,561.03,,183570,,-296,,702,,566,,0.00,,
07/08/2008,560.87,,183170,,-336,,626,,312,,0.00,,
07/09/2008,560.64,,182740,,-423,,505,,303,,0.00,,
07/10/2008,560.52,,182470,,-239,,502,,377,,0.00,,
07/11/2008,560.40,,182260,,-228,,415,,316,,0.00,,
07/12/2008,560.41,,182300,,13,,353,,382,,0.00,,
07/13/2008,560.42,,182260,,25,,353,,342,,0.00,,
07/14/2008,559.92,,181200,,-1037,,814,,272,,0.00,,
07/15/2008,559.51,,180380,,-834,,911,,485,,0.00,,
07/16/2008,558.91,,179130,,-1263,,1171,,514,,0.00,,
07/17/2008,558.28,,177800,,-1319,,--,,464,,0.00,,
07/18/2008,558.39,,177980,,227,,387,,450,,0.00,,
07/19/2008,558.53,,178320,,304,,379,,530,,0.00,,
07/20/2008,558.67,,178610,,278,,347,,505,,0.00,,
07/21/2008,558.75,,178780,,174,,369,,464,,0.00,,
07/22/2008,558.88,,179030,,270,,350,,489,,0.00,,
07/23/2008,559.02,,179280,,316,,359,,485,,0.00,,
07/24/2008,559.08,,179460,,121,,359,,450,,0.00,,
07/25/2008,559.18,,179650,,220,,359,,455,,0.00,,
07/26/2008,559.26,,179800,,163,,359,,435,,0.00,,
07/27/2008,559.35,,180010,,189,,342,,447,,0.00,,
07/28/2008,559.39,,180110,,79,,305,,359,,0.00,,
07/29/2008,559.27,,179860,,-243,,235,,120,,0.00,,
07/30/2008,559.21,,179735,,-125,,164,,75,,--,,
07/31/2008,559.39,,180111,,376,,163,,162,,--,,
08/01/2008,559.62,,180620,,493,,163,,430,,0.00,,
08/02/2008,559.91,,181250,,594,,163,,490,,0.00,,
08/03/2008,560.18,,181790,,582,,163,,445,,0.00,,
08/04/2008,559.69,,180740,,-1052,,912,,357,,0.00,,
08/05/2008,559.19,,179670,,-1060,,914,,349,,0.00,,
08/06/2008,558.69,,178630,,-1006,,910,,359,,0.00,,
08/07/2008,558.18,,177586,,-1044,,916,,240,,--,,
08/08/2008,--,,--,,--,,--,,--,,--,,
08/09/2008,--,,--,,--,,--,,--,,--,,
08/10/2008,--,,179070,,--,,--,,424,,0.00,,
08/11/2008,--,,178000,,--,,--,,358,,0.00,,
08/12/2008,557.97,,177130,,--,,922,,456,,0.00,,
08/13/2008,557.50,,176160,,-953,,918,,404,,0.00,,
08/14/2008,557.00,,175130,,-1006,,925,,380,,0.00,,
08/15/2008,557.22,,175580,,475,,174,,398,,0.00,,
08/16/2008,557.44,,176080,,464,,174,,424,,0.00,,
08/17/2008,557.75,,176700,,625,,174,,484,,0.00,,
08/18/2008,557.47,,176100,,-571,,734,,407,,0.00,,
08/19/2008,557.23,,175620,,-505,,735,,468,,0.00,,
08/20/2008,556.98,,175090,,-519,,730,,451,,0.00,,
08/21/2008,556.73,,174610,,-489,,735,,466,,0.00,,
08/22/2008,557.03,,175250,,610,,174,,493,,0.00,,
08/23/2008,557.24,,175660,,423,,174,,378,,0.00,,
08/24/2008,557.44,,176100,,426,,174,,394,,0.00,,
08/25/2008,557.14,,175460,,-625,,635,,296,,0.00,,
08/26/2008,556.78,,174720,,-753,,693,,308,,0.00,,
08/27/2008,556.44,,174020,,-714,,745,,376,,0.00,,
08/28/2008,556.10,,173340,,-723,,738,,381,,0.00,,
08/29/2008,556.24,,173570,,248,,302,,418,,0.00,,
08/30/2008,556.29,,173730,,102,,303,,384,,0.00,,
08/31/2008,556.42,,173960,,279,,303,,418,,0.00,,
09/01/2008,556.51,,174180,,185,,303,,413,,0.00,,
09/02/2008,556.60,,174350,,142,,303,,388,,0.00,,
09/03/2008,556.39,,173880,,-459,,298,,69,,0.00,,
09/04/2008,556.15,,173420,,-464,,291,,74,,0.00,,
09/05/2008,555.98,,173060,,-361,,290,,123,,0.00,,
09/06/2008,556.14,,173400,,332,,291,,473,,0.00,,
09/07/2008,556.31,,173750,,340,,291,,479,,0.00,,
09/08/2008,556.43,,174020,,231,,291,,438,,0.00,,
09/09/2008,556.63,,174430,,--,,291,,508,,0.00,,
09/10/2008,556.79,,174720,,289,,291,,448,,0.00,,
09/11/2008,556.91,,174980,,250,,290,,433,,0.00,,
09/12/2008,557.05,,175230,,265,,291,,428,,0.00,,
09/13/2008,557.21,,175580,,344,,291,,479,,0.00,,
09/14/2008,557.38,,175930,,348,,292,,479,,0.00,,
09/15/2008,557.04,,175230,,-697,,785,,420,,0.00,,
09/16/2008,556.71,,174510,,-683,,789,,427,,0.00,,
09/17/2008,556.34,,173810,,-713,,790,,425,,0.00,,
09/18/2008,555.98,,173080,,-751,,804,,423,,0.00,,
09/19/2008,556.18,,173420,,389,,301,,472,,0.00,,
09/20/2008,556.40,,173900,,447,,301,,542,,0.00,,
09/21/2008,556.56,,174200,,328,,301,,452,,0.00,,
09/22/2008,556.40,,173920,,-284,,301,,162,,0.00,,
09/23/2008,556.17,,173420,,-476,,302,,52,,0.00,,
09/24/2008,555.90,,172890,,-528,,304,,38,,0.00,,
09/25/2008,554.88,,170840,,-2075,,1044,,-10,,0.00,,
09/26/2008,553.97,,169010,,-1858,,947,,6,,0.00,,
09/27/2008,553.04,,167120,,-1860,,956,,-15,,0.00,,
09/28/2008,552.78,,166630,,-510,,294,,55,,0.00,,
09/29/2008,551.73,,164560,,-2094,,1043,,-21,,0.00,,
09/30/2008,550.67,,162520,,-2109,,1053,,2,,0.00,,
10/01/2008,550.00,,160450,,-1390,,1056,,-11,,0.00,,
10/02/2008,549.55,,160100,,-185,,287,,121,,0.00,,
10/03/2008,549.65,,160280,,351,,283,,386,,0.04,,
10/04/2008,549.80,,160590,,287,,283,,451,,0.32,,
10/05/2008,550.07,,161090,,525,,282,,544,,0.00,,
10/06/2008,550.21,,161380,,452,,283,,440,,0.00,,
10/07/2008,550.43,,161760,,589,,283,,485,,0.00,,
10/08/2008,549.82,,160630,,-983,,1026,,433,,0.00,,
10/09/2008,549.07,,159150,,-1312,,1094,,365,,0.00,,
10/10/2008,549.16,,159330,,358,,294,,385,,0.00,,
10/11/2008,549.29,,159580,,248,,295,,420,,0.00,,
10/12/2008,549.44,,159870,,284,,295,,440,,0.00,,
10/13/2008,549.55,,160060,,213,,295,,390,,0.00,,
10/14/2008,549.73,,160450,,542,,295,,490,,0.00,,
10/15/2008,549.18,,159370,,-919,,1064,,494,,0.00,,
10/16/2008,548.89,,158810,,-384,,838,,539,,0.00,,
10/17/2008,549.14,,159270,,648,,293,,524,,0.00,,
10/18/2008,549.37,,159730,,446,,294,,525,,0.00,,
10/19/2008,549.62,,160260,,497,,295,,560,,0.00,,
10/20/2008,549.88,,160740,,629,,295,,535,,0.00,,
10/21/2008,550.09,,161130,,562,,295,,490,,0.00,,
10/22/2008,549.57,,160140,,-838,,1063,,537,,0.00,,
10/23/2008,549.04,,159080,,-880,,1064,,504,,0.00,,
10/24/2008,549.27,,159540,,626,,293,,524,,0.00,,
10/25/2008,549.54,,160080,,535,,294,,564,,0.00,,
10/26/2008,549.73,,160450,,373,,294,,480,,0.00,,
10/27/2008,550.00,,160960,,676,,294,,549,,0.00,,
10/28/2008,550.23,,161400,,617,,295,,514,,0.00,,
10/29/2008,549.48,,159970,,-1271,,1062,,315,,0.00,,
10/30/2008,548.92,,158860,,-937,,1046,,465,,0.13,,
10/31/2008,549.19,,159390,,699,,292,,558,,0.07,,
11/01/2008,549.52,,160040,,644,,293,,618,,1.06,,
11/02/2008,549.79,,160550,,523,,292,,547,,0.16,,
11/03/2008,550.17,,161320,,913,,299,,677,,0.23,,
11/04/2008,549.77,,160590,,-644,,774,,384,,0.00,,
11/05/2008,549.34,,159700,,-748,,775,,310,,0.00,,
11/06/2008,548.77,,158590,,-959,,777,,202,,0.00,,
11/07/2008,548.98,,158980,,558,,291,,487,,0.00,,
11/08/2008,549.30,,159580,,632,,280,,592,,0.11,,
11/09/2008,549.61,,160180,,586,,280,,592,,0.07,,
11/10/2008,549.86,,160680,,671,,281,,543,,0.00,,
11/11/2008,550.24,,161400,,742,,280,,653,,0.00,,
11/12/2008,550.45,,161830,,616,,281,,508,,0.00,,
