05/18/2015,ThecapacitywasrevisedinMay
2015usingdatafromtheCityofSanDiego,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
12/09/2010,5429.40,,30670,,101,,
12/10/2010,5429.86,,30944,,274,,
12/11/2010,5429.81,,30915,,-29,,
12/12/2010,5429.35,,30651,,-264,,
12/13/2010,5428.83,,30353,,-298,,
12/14/2010,5428.98,,30445,,92,,
12/15/2010,5428.83,,30358,,-87,,
12/16/2010,5428.49,,30162,,-196,,
12/17/2010,5428.15,,29976,,-186,,
12/18/2010,5428.04,,29915,,-61,,
12/19/2010,5428.52,,30179,,264,,
12/20/2010,5428.88,,30390,,211,,
12/21/2010,5428.93,,30413,,23,,
12/22/2010,5428.91,,30407,,-6,,
12/23/2010,5428.93,,30417,,10,,
12/24/2010,5428.77,,30326,,-91,,
12/25/2010,5428.69,,30282,,-44,,
12/26/2010,5428.56,,30206,,-76,,
12/27/2010,5428.37,,30098,,-108,,
12/28/2010,5428.35,,30090,,-8,,
12/29/2010,5428.25,,30029,,-61,,
12/30/2010,5428.04,,29914,,-115,,
12/31/2010,5427.80,,29783,,-131,,
01/01/2011,5427.64,,29687,,-96,,
01/02/2011,5427.44,,29576,,-111,,
01/03/2011,5427.20,,29439,,-137,,
01/04/2011,5426.95,,29303,,-136,,
01/05/2011,5426.73,,29181,,-122,,
01/06/2011,5426.49,,29049,,-132,,
01/07/2011,5426.25,,28913,,-136,,
01/08/2011,5426.01,,28779,,-134,,
01/09/2011,5425.75,,28636,,-143,,
01/10/2011,5425.47,,28484,,-152,,
01/11/2011,5425.16,,28311,,-173,,
01/12/2011,5424.90,,28166,,-145,,
01/13/2011,5424.68,,28048,,-118,,
01/14/2011,5424.46,,27929,,-119,,
01/15/2011,5424.25,,27813,,-116,,
01/16/2011,5424.09,,27724,,-89,,
01/17/2011,5423.96,,27650,,-74,,
01/18/2011,5423.88,,27612,,-38,,
01/19/2011,5423.69,,27509,,-103,,
01/20/2011,5423.52,,27413,,-96,,
01/21/2011,5423.40,,27352,,-61,,
01/22/2011,5423.37,,27334,,-18,,
01/23/2011,5423.31,,27302,,-32,,
01/24/2011,5423.21,,27249,,-53,,
01/25/2011,5423.12,,27200,,-49,,
01/26/2011,5423.02,,27147,,-53,,
01/27/2011,5422.96,,27112,,-35,,
01/28/2011,5422.88,,27067,,-45,,
01/29/2011,5422.82,,27032,,-35,,
01/30/2011,5422.82,,27036,,4,,
01/31/2011,5422.72,,26981,,-55,,
02/01/2011,5422.73,,26992,,11,,
02/02/2011,5422.74,,26998,,6,,
02/03/2011,5422.62,,26929,,-69,,
02/04/2011,5422.56,,26898,,-31,,
02/05/2011,5422.44,,26833,,-65,,
02/06/2011,5422.09,,26651,,-182,,
02/07/2011,5421.93,,26557,,-94,,
02/08/2011,5421.64,,26410,,-147,,
02/09/2011,5421.31,,26230,,-180,,
02/10/2011,5420.95,,26045,,-185,,
02/11/2011,5420.61,,25861,,-184,,
02/12/2011,5420.22,,25655,,-206,,
02/13/2011,5419.86,,25469,,-186,,
02/14/2011,5419.52,,25292,,-177,,
02/15/2011,5419.15,,25093,,-199,,
02/16/2011,5418.96,,24997,,-96,,
02/17/2011,5418.73,,24876,,-121,,
02/18/2011,5418.46,,24741,,-135,,
02/19/2011,5418.13,,24569,,-172,,
02/20/2011,5417.75,,24376,,-193,,
02/21/2011,5417.36,,24181,,-195,,
02/22/2011,5416.96,,23972,,-209,,
02/23/2011,5416.59,,23784,,-188,,
02/24/2011,5416.25,,23606,,-178,,
02/25/2011,5415.98,,23477,,-129,,
02/26/2011,5415.58,,23275,,-202,,
02/27/2011,5415.12,,23042,,-233,,
02/28/2011,5414.69,,22828,,-214,,
03/01/2011,5414.21,,22590,,-238,,
03/02/2011,5413.89,,22435,,-155,,
03/03/2011,5413.52,,22251,,-184,,
03/04/2011,5413.12,,22053,,-198,,
03/05/2011,5412.66,,21825,,-228,,
03/06/2011,5412.38,,21686,,-139,,
03/07/2011,5411.99,,21499,,-187,,
03/08/2011,5411.56,,21293,,-206,,
03/09/2011,5411.07,,21057,,-236,,
03/10/2011,5410.61,,20836,,-221,,
03/11/2011,5410.14,,20612,,-224,,
03/12/2011,5409.66,,20384,,-228,,
03/13/2011,5409.28,,20202,,-182,,
03/14/2011,5409.07,,20101,,-101,,
03/15/2011,5409.04,,20095,,-6,,
03/16/2011,5409.29,,20212,,117,,
03/17/2011,5409.35,,20239,,27,,
03/18/2011,5409.47,,20295,,56,,
03/19/2011,5409.46,,20290,,-5,,
03/20/2011,5409.55,,20330,,40,,
03/21/2011,5409.39,,20257,,-73,,
03/22/2011,5409.16,,20143,,-114,,
03/23/2011,5408.98,,20059,,-84,,
03/24/2011,5408.83,,19990,,-69,,
03/25/2011,5408.52,,19847,,-143,,
03/26/2011,5408.29,,19738,,-109,,
03/27/2011,5408.01,,19607,,-131,,
03/28/2011,5407.72,,19474,,-133,,
03/29/2011,5407.13,,19199,,-275,,
03/30/2011,5406.59,,18948,,-251,,
03/31/2011,5406.14,,18743,,-205,,
04/01/2011,--,,18620,e,-123,,
04/02/2011,5405.57,,18489,,-131,,
04/03/2011,5405.37,,18394,,-95,,
04/04/2011,5405.23,,18329,,-65,,
04/05/2011,5405.23,,18332,,3,,
04/06/2011,5405.19,,18314,,-18,,
04/07/2011,5405.18,,18305,,-9,,
04/08/2011,5405.03,,18245,,-60,,
04/09/2011,5404.84,,18155,,-90,,
04/10/2011,5404.59,,18048,,-107,,
04/11/2011,5404.37,,17947,,-101,,
04/12/2011,5404.16,,17852,,-95,,
04/13/2011,5403.95,,17757,,-95,,
04/14/2011,5403.62,,17610,,-147,,
04/15/2011,5403.32,,17476,,-134,,
04/16/2011,5403.12,,17389,,-87,,
04/17/2011,5403.14,,17399,,10,,
04/18/2011,5403.56,,17585,,186,,
04/19/2011,5404.03,,17792,,207,,
04/20/2011,5404.54,,18018,,226,,
04/21/2011,5404.93,,18199,,181,,
04/22/2011,5405.16,,18301,,102,,
04/23/2011,5405.22,,18326,,25,,
04/24/2011,5405.30,,18365,,39,,
04/25/2011,5405.36,,18391,,26,,
04/26/2011,5405.36,,18391,,0,,
04/27/2011,5405.38,,18400,,9,,
04/28/2011,5405.50,,18456,,56,,
04/29/2011,5405.62,,18509,,53,,
04/30/2011,5405.66,,18527,,18,,
05/01/2011,5405.70,,18546,,19,,
05/02/2011,5405.90,,18638,,92,,
05/03/2011,5406.39,,18861,,223,,
05/04/2011,5406.94,,19113,,252,,
05/05/2011,5407.91,,19564,,451,,
05/06/2011,5409.24,,20185,,621,,
05/07/2011,5410.38,,20723,,538,,
05/08/2011,5411.22,,21129,,406,,
05/09/2011,5411.45,,21240,,111,,
05/10/2011,5411.44,,21234,,-6,,
05/11/2011,5411.63,,21325,,91,,
05/12/2011,5412.38,,21691,,366,,
05/13/2011,5413.53,,22255,,564,,
05/14/2011,5414.75,,22861,,606,,
05/15/2011,5415.63,,23297,,436,,
05/16/2011,5415.88,,23429,,132,,
05/17/2011,5416.03,,23502,,73,,
05/18/2011,5416.06,,23516,,14,,
05/19/2011,5416.02,,23493,,-23,,
05/20/2011,5415.96,,23461,,-32,,
05/21/2011,5416.17,,23567,,106,,
05/22/2011,5416.58,,23782,,215,,
05/23/2011,5416.92,,23950,,168,,
05/24/2011,5417.21,,24103,,153,,
05/25/2011,5417.57,,24282,,179,,
05/26/2011,5417.58,,24290,,8,,
05/27/2011,5417.57,,24282,,-8,,
05/28/2011,5417.61,,24306,,24,,
05/29/2011,5417.43,,24212,,-94,,
05/30/2011,5417.20,,24091,,-121,,
05/31/2011,5417.06,,24020,,-71,,
06/01/2011,5417.10,,24041,,21,,
06/02/2011,5416.87,,23925,,-116,,
06/03/2011,5416.59,,23780,,-145,,
06/04/2011,5416.38,,23674,,-106,,
06/05/2011,5416.54,,23760,,86,,
06/06/2011,5417.20,,24093,,333,,
06/07/2011,5417.31,,24155,,62,,
06/08/2011,5417.71,,24359,,204,,
06/09/2011,5418.67,,24851,,492,,
06/10/2011,5419.94,,25511,,660,,
06/11/2011,5421.27,,26216,,705,,
06/12/2011,5422.56,,26899,,683,,
06/13/2011,5423.94,,27648,,749,,
06/14/2011,5425.60,,28555,,907,,
06/15/2011,5427.92,,29846,,1291,,
06/16/2011,5430.01,,31030,,1184,,
06/17/2011,5431.59,,31948,,918,,
06/18/2011,5432.68,,32583,,635,,
06/19/2011,5433.79,,33231,,648,,
06/20/2011,5434.84,,33860,,629,,
06/21/2011,5436.17,,34658,,798,,
06/22/2011,5437.75,,35619,,961,,
06/23/2011,5439.15,,36479,,860,,
06/24/2011,5440.14,,37101,,622,,
06/25/2011,5440.93,,37586,,485,,
06/26/2011,5441.56,,37988,,402,,
06/27/2011,5442.26,,38432,,444,,
06/28/2011,5443.06,,38942,,510,,
06/29/2011,5445.02,,40203,,1261,,
06/30/2011,5445.54,,40537,,334,,
07/01/2011,5445.86,,40746,,209,,
07/02/2011,5446.23,,40989,,243,,
07/03/2011,5446.62,,41245,,256,,
07/04/2011,5446.95,,41463,,218,,
07/05/2011,5447.24,,41653,,190,,
07/06/2011,5447.45,,41798,,145,,
07/07/2011,5447.73,,41981,,183,,
07/08/2011,--,,42069,,88,,
07/09/2011,5447.91,,42098,,29,,
07/10/2011,5447.80,,42021,,-77,,
07/11/2011,5447.86,,42064,,43,,
07/12/2011,5447.87,,42068,,4,,
07/13/2011,5447.87,,42071,,3,,
07/14/2011,5447.84,,42053,,-18,,
07/15/2011,5447.83,,42048,,-5,,
07/16/2011,5447.75,,41990,,-58,,
07/17/2011,5447.56,,41868,,-122,,
07/18/2011,5447.47,,41810,,-58,,
07/19/2011,5447.40,,41758,,-52,,
07/20/2011,5447.31,,41699,,-59,,
07/21/2011,5447.16,,41606,,-93,,
07/22/2011,5447.00,,41498,,-108,,
07/23/2011,5446.84,,41389,,-109,,
07/24/2011,5446.68,,41285,,-104,,
07/25/2011,5446.56,,41203,,-82,,
07/26/2011,5446.49,,41163,,-40,,
07/27/2011,5446.42,,41115,,-48,,
07/28/2011,5446.27,,41014,,-101,,
07/29/2011,5446.15,,40943,,-71,,
07/30/2011,5446.05,,40874,,-69,,
07/31/2011,5446.25,,41003,,129,,
08/01/2011,5446.12,,40924,,-79,,
08/02/2011,5445.97,,40826,,-98,,
08/03/2011,5445.74,,40667,,-159,,
08/04/2011,5445.47,,40494,,-173,,
08/05/2011,5445.18,,40305,,-189,,
08/06/2011,5444.89,,40113,,-192,,
08/07/2011,5444.95,,40153,,40,,
08/08/2011,5444.61,,39938,,-215,,
08/09/2011,5444.29,,39727,,-211,,
08/10/2011,5444.01,,39545,,-182,,
08/11/2011,5443.66,,39324,,-221,,
08/12/2011,5443.32,,39106,,-218,,
08/13/2011,5442.98,,38886,,-220,,
08/14/2011,5442.97,,38879,,-7,,
08/15/2011,5442.61,,38652,,-227,,
08/16/2011,5442.24,,38422,,-230,,
08/17/2011,5441.94,,38229,,-193,,
08/18/2011,5441.69,,38069,,-160,,
08/19/2011,5441.32,,37833,,-236,,
08/20/2011,5441.00,,37632,,-201,,
08/21/2011,5441.00,,37630,,-2,,
08/22/2011,5440.72,,37458,,-172,,
08/23/2011,5440.35,,37228,,-230,,
08/24/2011,5440.03,,37027,,-201,,
08/25/2011,5439.71,,36823,,-204,,
08/26/2011,5439.36,,36607,,-216,,
08/27/2011,5439.04,,36409,,-198,,
08/28/2011,5439.03,,36406,,-3,,
08/29/2011,5438.70,,36198,,-208,,
08/30/2011,5438.36,,35988,,-210,,
08/31/2011,5438.01,,35776,,-212,,
09/01/2011,5437.66,,35561,,-215,,
09/02/2011,5437.30,,35337,,-224,,
09/03/2011,5436.91,,35103,,-234,,
09/04/2011,5436.87,,35079,,-24,,
09/05/2011,5436.83,,35056,,-23,,
09/06/2011,5436.46,,34828,,-228,,
09/07/2011,5436.10,,34613,,-215,,
09/08/2011,5435.73,,34388,,-225,,
09/09/2011,5435.37,,34166,,-222,,
09/10/2011,5434.99,,33950,,-216,,
09/11/2011,5434.98,,33944,,-6,,
09/12/2011,5434.65,,33741,,-203,,
09/13/2011,5434.45,,33626,,-115,,
09/14/2011,5434.09,,33414,,-212,,
09/15/2011,5433.73,,33198,,-216,,
09/16/2011,5433.37,,32978,,-220,,
09/17/2011,5432.99,,32757,,-221,,
09/18/2011,5432.94,,32734,,-23,,
09/19/2011,5432.57,,32513,,-221,,
09/20/2011,5432.19,,32295,,-218,,
09/21/2011,5431.86,,32101,,-194,,
09/22/2011,5431.55,,31920,,-181,,
09/23/2011,5431.17,,31703,,-217,,
09/24/2011,5430.81,,31493,,-210,,
09/25/2011,5430.77,,31462,,-31,,
09/26/2011,5430.72,,31431,,-31,,
09/27/2011,5430.66,,31401,,-30,,
09/28/2011,5430.59,,31362,,-39,,
09/29/2011,5430.54,,31331,,-31,,
09/30/2011,5430.48,,31298,,-33,,
10/01/2011,5430.42,,31265,,-33,,
10/02/2011,5430.37,,31232,,-33,,
10/03/2011,5430.31,,31200,,-32,,
10/04/2011,5430.27,,31184,,-16,,
10/05/2011,5430.38,,31245,,61,,
10/06/2011,5430.40,,31253,,8,,
10/07/2011,5430.38,,31242,,-11,,
10/08/2011,5430.37,,31238,,-4,,
10/09/2011,5430.37,,31240,,2,,
10/10/2011,5430.57,,31353,,113,,
10/11/2011,5431.42,,31842,,489,,
10/12/2011,5431.65,,31981,,139,,
10/13/2011,5431.76,,32039,,58,,
10/14/2011,5431.80,,32064,,25,,
10/15/2011,5431.83,,32085,,21,,
10/16/2011,5431.85,,32098,,13,,
10/17/2011,5431.86,,32100,,2,,
10/18/2011,5431.86,,32101,,1,,
10/19/2011,5431.86,,32096,,-5,,
10/20/2011,5431.84,,32087,,-9,,
10/21/2011,5431.76,,32038,,-49,,
10/22/2011,5431.64,,31973,,-65,,
10/23/2011,5431.53,,31904,,-69,,
10/24/2011,5431.40,,31834,,-70,,
10/25/2011,5431.28,,31762,,-72,,
10/26/2011,5431.19,,31707,,-55,,
10/27/2011,5431.15,,31687,,-20,,
10/28/2011,5431.12,,31665,,-22,,
10/29/2011,5431.07,,31643,,-22,,
10/30/2011,5431.04,,31622,,-21,,
10/31/2011,5431.00,,31599,,-23,,
11/01/2011,5430.95,,31569,,-30,,
11/02/2011,5430.91,,31547,,-22,,
11/03/2011,5430.92,,31551,,4,,
11/04/2011,5430.87,,31523,,-28,,
11/05/2011,5430.86,,31518,,-5,,
11/06/2011,5430.84,,31507,,-11,,
11/07/2011,5430.81,,31491,,-16,,
11/08/2011,5430.79,,31474,,-17,,
11/09/2011,5430.76,,31459,,-15,,
11/10/2011,5430.74,,31447,,-12,,
11/11/2011,5430.72,,31443,,-4,,
11/12/2011,5430.72,,31439,,-4,,
11/13/2011,5430.71,,31431,,-8,,
11/14/2011,5430.70,,31426,,-5,,
11/15/2011,5430.69,,31419,,-7,,
11/16/2011,5430.68,,31417,,-2,,
11/17/2011,5430.69,,31421,,4,,
11/18/2011,5430.76,,31459,,38,,
11/19/2011,5430.78,,31472,,13,,
11/20/2011,5430.81,,31491,,19,,
11/21/2011,5430.80,,31485,,-6,,
11/22/2011,5430.80,,31486,,1,,
11/23/2011,5430.81,,31489,,3,,
11/24/2011,5430.83,,31503,,14,,
11/25/2011,5430.84,,31511,,8,,
11/26/2011,5430.85,,31517,,6,,
11/27/2011,5430.87,,31526,,9,,
11/28/2011,5430.89,,31539,,13,,
11/29/2011,5430.90,,31548,,9,,
11/30/2011,5430.94,,31559,,11,,
12/01/2011,5430.89,,31539,,-20,,
12/02/2011,5430.89,,31540,,1,,
12/03/2011,5430.89,,31539,,-1,,
12/04/2011,5430.88,,31529,,-10,,
12/05/2011,5430.89,,31536,,7,,
12/06/2011,5430.89,,31535,,-1,,
12/07/2011,5430.88,,31530,,-5,,
12/08/2011,5430.86,,31523,,-7,,
12/09/2011,5430.86,,31521,,-2,,
12/10/2011,5430.86,,31519,,-2,,
12/11/2011,5430.86,,31518,,-1,,
12/12/2011,5430.86,,31519,,1,,
12/13/2011,5430.84,,31509,,-10,,
12/14/2011,--,,31500,e,-9,,
12/15/2011,5430.83,,31501,,1,,
12/16/2011,5430.81,,31488,,-13,,
12/17/2011,5430.82,,31494,,6,,
12/18/2011,5430.81,,31494,,0,,
12/19/2011,5430.81,,31492,,-2,,
12/20/2011,5430.81,,31487,,-5,,
12/21/2011,5430.78,,31478,,-9,,
12/22/2011,5430.76,,31463,,-15,,
12/23/2011,5430.75,,31458,,-5,,
12/24/2011,5430.75,,31457,,-1,,
12/25/2011,5430.73,,31446,,-11,,
12/26/2011,5430.72,,31435,,-11,,
12/27/2011,5430.71,,31434,,-1,,
12/28/2011,5430.71,,31430,,-4,,
12/29/2011,5430.71,,31435,,5,,
12/30/2011,5430.73,,31447,,12,,
12/31/2011,5430.71,,31432,,-15,,
01/01/2012,5430.71,,31436,,4,,
01/02/2012,5430.71,,31427,,-9,,
01/03/2012,5430.69,,31423,,-4,,
01/04/2012,5430.69,,31423,,0,,
01/05/2012,5430.69,,31424,,1,,
01/06/2012,5430.70,,31427,,3,,
01/07/2012,5430.69,,31424,,-3,,
01/08/2012,5430.70,,31421,,-3,,
01/09/2012,5430.68,,31413,,-8,,
01/10/2012,5430.66,,31408,,-5,,
01/11/2012,5430.66,,31407,,-1,,
01/12/2012,5430.66,,31406,,-1,,
01/13/2012,5430.66,,31405,,-1,,
01/14/2012,5430.66,,31404,,-1,,
01/15/2012,5430.66,,31400,,-4,,
01/16/2012,5430.64,,31392,,-8,,
01/17/2012,5430.61,,31372,,-20,,
01/18/2012,5430.59,,31364,,-8,,
01/19/2012,5430.58,,31359,,-5,,
01/20/2012,5430.96,,31575,,216,,
01/21/2012,5432.07,,32218,,643,,
01/22/2012,5432.34,,32382,,164,,
01/23/2012,5432.57,,32518,,136,,
01/24/2012,5432.66,,32568,,50,,
01/25/2012,5432.76,,32629,,61,,
01/26/2012,5432.89,,32708,,79,,
01/27/2012,5433.05,,32794,,86,,
01/28/2012,5433.17,,32874,,80,,
01/29/2012,5433.28,,32934,,60,,
01/30/2012,5433.37,,32986,,52,,
01/31/2012,5433.45,,33031,,45,,
02/01/2012,5433.53,,33077,,46,,
02/02/2012,5433.58,,33109,,32,,
02/03/2012,5433.64,,33140,,31,,
02/04/2012,5433.67,,33166,,26,,
02/05/2012,5433.71,,33184,,18,,
02/06/2012,5433.75,,33210,,26,,
02/07/2012,5433.81,,33242,,32,,
02/08/2012,5433.85,,33268,,26,,
02/09/2012,5433.89,,33293,,25,,
02/10/2012,5433.94,,33323,,30,,
02/11/2012,5434.00,,33361,,38,,
02/12/2012,5434.08,,33403,,42,,
02/13/2012,5434.18,,33469,,66,,
02/14/2012,5434.24,,33499,,30,,
02/15/2012,5434.32,,33545,,46,,
02/16/2012,5434.36,,33573,,28,,
02/17/2012,5434.39,,33593,,20,,
02/18/2012,5434.42,,33613,,20,,
02/19/2012,5434.47,,33640,,27,,
02/20/2012,5434.51,,33662,,22,,
02/21/2012,5434.55,,33684,,22,,
02/22/2012,5434.59,,33710,,26,,
02/23/2012,5434.66,,33745,,35,,
02/24/2012,5434.72,,33786,,41,,
02/25/2012,5434.81,,33837,,51,,
02/26/2012,5434.88,,33877,,40,,
02/27/2012,5434.99,,33944,,67,,
02/28/2012,5434.95,,33923,,-21,,
02/29/2012,5435.01,,33960,,37,,
03/01/2012,5435.01,,33961,,1,,
03/02/2012,5434.96,,33930,,-31,,
03/03/2012,5434.91,,33900,,-30,,
03/04/2012,5434.88,,33884,,-16,,
03/05/2012,5434.87,,33876,,-8,,
03/06/2012,5434.89,,33886,,10,,
03/07/2012,5434.88,,33881,,-5,,
03/08/2012,5434.83,,33853,,-28,,
03/09/2012,5434.81,,33841,,-12,,
03/10/2012,5434.81,,33842,,1,,
03/11/2012,5434.82,,33845,,3,,
03/12/2012,5434.79,,33830,,-15,,
03/13/2012,5434.40,,33591,,-239,,
03/14/2012,5433.90,,33293,,-298,,
03/15/2012,5433.49,,33053,,-240,,
03/16/2012,5434.30,,33537,,484,,
03/17/2012,5434.65,,33747,,210,,
03/18/2012,5434.80,,33829,,82,,
03/19/2012,5434.84,,33853,,24,,
03/20/2012,5434.81,,33843,,-10,,
03/21/2012,5434.87,,33874,,31,,
03/22/2012,5434.99,,33949,,75,,
03/23/2012,5435.08,,34005,,56,,
03/24/2012,5435.14,,34037,,32,,
03/25/2012,5435.16,,34047,,10,,
03/26/2012,5435.13,,34033,,-14,,
03/27/2012,5435.09,,34005,,-28,,
03/28/2012,5435.04,,33982,,-23,,
03/29/2012,5434.99,,33945,,-37,,
03/30/2012,5434.95,,33923,,-22,,
03/31/2012,5435.11,,34025,,102,,
04/01/2012,5435.18,,34062,,37,,
04/02/2012,5435.17,,34060,,-2,,
04/03/2012,5435.19,,34068,,8,,
04/04/2012,5435.31,,34139,,71,,
04/05/2012,5435.27,,34117,,-22,,
04/06/2012,5435.18,,34064,,-53,,
04/07/2012,5435.08,,34005,,-59,,
04/08/2012,5435.02,,33963,,-42,,
04/09/2012,5434.98,,33945,,-18,,
04/10/2012,5434.90,,33890,,-55,,
04/11/2012,5434.90,,33895,,5,,
04/12/2012,5434.72,,33788,,-107,,
04/13/2012,5434.53,,33670,,-118,,
04/14/2012,5434.27,,33524,,-146,,
04/15/2012,5433.98,,33347,,-177,,
04/16/2012,5433.81,,33246,,-101,,
04/17/2012,5433.64,,33145,,-101,,
04/18/2012,5433.85,,33266,,121,,
04/19/2012,5433.94,,33323,,57,,
04/20/2012,5434.33,,33557,,234,,
04/21/2012,5435.06,,33992,,435,,
04/22/2012,5435.91,,34506,,514,,
04/23/2012,5437.03,,35178,,672,,
04/24/2012,5438.22,,35907,,729,,
04/25/2012,5439.39,,36624,,717,,
04/26/2012,5442.01,,38271,,1647,,
04/27/2012,5442.88,,38824,,553,,
04/28/2012,5443.35,,39121,,297,,
04/29/2012,5443.89,,39472,,351,,
04/30/2012,5444.51,,39871,,399,,
05/01/2012,5445.31,,40387,,516,,
05/02/2012,5445.81,,40711,,324,,
05/03/2012,5445.98,,40826,,115,,
05/04/2012,5446.02,,40856,,30,,
05/05/2012,5446.00,,40839,,-17,,
05/06/2012,5446.05,,40872,,33,,
05/07/2012,5446.23,,40992,,120,,
05/08/2012,5446.55,,41201,,209,,
05/09/2012,5446.92,,41441,,240,,
05/10/2012,5447.07,,41548,,107,,
05/11/2012,5447.20,,41629,,81,,
05/12/2012,5447.29,,41689,,60,,
05/13/2012,5447.41,,41768,,79,,
05/14/2012,5447.50,,41826,,58,,
05/15/2012,5447.53,,41841,,15,,
05/16/2012,5447.59,,41887,,46,,
05/17/2012,5447.62,,41901,,14,,
05/18/2012,5447.55,,41862,,-39,,
05/19/2012,5447.43,,41787,,-75,,
05/20/2012,5447.30,,41696,,-91,,
05/21/2012,5447.31,,41703,,7,,
05/22/2012,5447.42,,41774,,71,,
05/23/2012,5447.59,,41886,,112,,
05/24/2012,5447.73,,41975,,89,,
05/25/2012,5447.81,,42034,,59,,
05/26/2012,5447.94,,42119,,85,,
05/27/2012,5448.06,,42197,,78,,
05/28/2012,5448.19,,42284,,87,,
05/29/2012,5448.22,,42307,,23,,
05/30/2012,5448.25,,42330,,23,,
05/31/2012,5448.24,,42322,,-8,,
06/01/2012,5448.06,,42194,,-128,,
06/02/2012,5448.20,,42290,,96,,
06/03/2012,5448.39,,42417,,127,,
06/04/2012,5448.66,,42600,,183,,
06/05/2012,5448.69,,42612,,12,,
06/06/2012,5448.58,,42549,,-63,,
06/07/2012,5448.40,,42430,,-119,,
06/08/2012,5448.20,,42294,,-136,,
06/09/2012,5448.17,,42273,,-21,,
06/10/2012,5448.10,,42224,,-49,,
06/11/2012,5448.20,,42290,,66,,
06/12/2012,5448.30,,42358,,68,,
06/13/2012,5448.41,,42431,,73,,
06/14/2012,5448.52,,42506,,75,,
06/15/2012,5448.53,,42507,,1,,
06/16/2012,5448.47,,42472,,-35,,
06/17/2012,5448.42,,42442,,-30,,
06/18/2012,5448.45,,42457,,15,,
06/19/2012,5448.40,,42425,,-32,,
06/20/2012,5448.33,,42376,,-49,,
06/21/2012,5448.37,,42402,,26,,
06/22/2012,5448.40,,42423,,21,,
06/23/2012,5448.43,,42445,,22,,
06/24/2012,5448.45,,42461,,16,,
06/25/2012,5448.47,,42470,,9,,
06/26/2012,5448.48,,42481,,11,,
06/27/2012,5448.49,,42488,,7,,
06/28/2012,5448.49,,42483,,-5,,
06/29/2012,5448.47,,42471,,-12,,
06/30/2012,5448.46,,42459,,-12,,
07/01/2012,5448.44,,42447,,-12,,
07/02/2012,5448.27,,42335,,-112,,
07/03/2012,5448.10,,42226,,-109,,
07/04/2012,5448.09,,42211,,-15,,
07/05/2012,5447.91,,42098,,-113,,
07/06/2012,5447.72,,41971,,-127,,
07/07/2012,5447.53,,41842,,-129,,
07/08/2012,5447.49,,41818,,-24,,
07/09/2012,5447.30,,41693,,-125,,
07/10/2012,5447.11,,41565,,-128,,
07/11/2012,5446.92,,41441,,-124,,
07/12/2012,5446.74,,41324,,-117,,
07/13/2012,5446.61,,41239,,-85,,
07/14/2012,--,,41093,,-146,,
07/15/2012,--,,41075,,-18,,
07/16/2012,5446.17,,40947,,-128,,
07/17/2012,5445.97,,40816,,-131,,
07/18/2012,5445.75,,40681,,-135,,
07/19/2012,5445.56,,40546,,-135,,
07/20/2012,5445.35,,40410,,-136,,
07/21/2012,5445.14,,40280,,-130,,
07/22/2012,5445.03,,40199,,-81,,
07/23/2012,5444.81,,40062,,-137,,
07/24/2012,5444.59,,39920,,-142,,
07/25/2012,5444.37,,39779,,-141,,
07/26/2012,5444.15,,39636,,-143,,
07/27/2012,5443.91,,39482,,-154,,
07/28/2012,5443.68,,39336,,-146,,
07/29/2012,5443.62,,39290,,-46,,
07/30/2012,5443.39,,39143,,-147,,
07/31/2012,5443.10,,38966,,-177,,
08/01/2012,5442.88,,38821,,-145,,
08/02/2012,5442.65,,38673,,-148,,
08/03/2012,5442.42,,38531,,-142,,
08/04/2012,5442.20,,38397,,-134,,
08/05/2012,5441.97,,38247,,-150,,
08/06/2012,5441.75,,38102,,-145,,
08/07/2012,5441.31,,37823,,-279,,
08/08/2012,5441.07,,37675,,-148,,
08/09/2012,5440.72,,37457,,-218,,
08/10/2012,5440.21,,37140,,-317,,
08/11/2012,5439.86,,36920,,-220,,
08/12/2012,5439.52,,36705,,-215,,
08/13/2012,5439.07,,36432,,-273,,
08/14/2012,5438.74,,36226,,-206,,
08/15/2012,5438.50,,36080,,-146,,
08/16/2012,5438.27,,35938,,-142,,
08/17/2012,5438.05,,35800,,-138,,
08/18/2012,5437.76,,35622,,-178,,
08/19/2012,5437.54,,35482,,-140,,
08/20/2012,5437.29,,35333,,-149,,
08/21/2012,5437.21,,35289,,-44,,
08/22/2012,5437.14,,35245,,-44,,
08/23/2012,5437.07,,35200,,-45,,
08/24/2012,5436.96,,35129,,-71,,
08/25/2012,5436.88,,35086,,-43,,
08/26/2012,5436.81,,35043,,-43,,
08/27/2012,5436.74,,34997,,-46,,
08/28/2012,5436.66,,34950,,-47,,
08/29/2012,5436.58,,34901,,-49,,
08/30/2012,5436.51,,34855,,-46,,
08/31/2012,5436.43,,34814,,-41,,
09/01/2012,5436.21,,34679,,-135,,
09/02/2012,5435.99,,34544,,-135,,
09/03/2012,5435.76,,34409,,-135,,
09/04/2012,5435.52,,34263,,-146,,
09/05/2012,5435.43,,34210,,-53,,
09/06/2012,5435.23,,34089,,-121,,
09/07/2012,5435.03,,33972,,-117,,
09/08/2012,5434.79,,33827,,-145,,
09/09/2012,5434.56,,33686,,-141,,
09/10/2012,5434.34,,33562,,-124,,
09/11/2012,5434.13,,33436,,-126,,
