Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
08/08/2008,380.10,,374286,,-7266,,
08/09/2008,379.39,,368818,,-5468,,
08/10/2008,378.29,,361156,,-7662,,
08/11/2008,377.35,,354654,,-6502,,
08/12/2008,376.47,,348606,,-6048,,
08/13/2008,375.30,,340467,,-7959,,
08/14/2008,374.67,,336237,,-4230,,
08/15/2008,373.74,,330027,,-6210,,
08/16/2008,372.77,,323594,,-6433,,
08/17/2008,371.52,,315370,,-8224,,
08/18/2008,370.18,,306639,,-8731,,
08/19/2008,368.80,,297741,,-8898,,
08/20/2008,368.57,,296267,,-1474,,
08/21/2008,368.09,,293200,,-3067,,
08/22/2008,367.62,,290209,,-2991,,
08/23/2008,366.75,,284702,,-5507,,
08/24/2008,366.20,,281241,,-3461,,
08/25/2008,364.87,,272938,,-8303,,
08/26/2008,364.75,,272193,,-745,,
08/27/2008,364.72,,272007,,-186,,
08/28/2008,364.89,,273062,,1055,,
08/29/2008,364.28,,269284,,-3778,,
08/30/2008,364.72,,272007,,2723,,
08/31/2008,364.34,,269655,,-2352,,
09/01/2008,364.36,,269779,,124,,
09/02/2008,364.31,,269470,,-309,,
09/03/2008,364.40,,270026,,556,,
09/04/2008,364.27,,269223,,-803,,
09/05/2008,364.27,,269223,,0,,
09/06/2008,364.08,,268050,,-1173,,
09/07/2008,364.34,,269655,,1605,,
09/08/2008,364.59,,271202,,--,,
09/09/2008,364.68,,271759,,557,,
09/10/2008,364.74,,272131,,--,,
09/11/2008,364.40,,270026,,-2105,,
09/12/2008,363.59,,265036,,-4990,,
09/13/2008,362.93,,260997,,-4039,,
09/14/2008,361.86,,254499,,-6498,,
09/15/2008,361.42,,251845,,-2654,,
09/16/2008,360.42,,245855,,-5990,,
09/17/2008,360.63,,247109,,1254,,
09/18/2008,360.11,,244010,,-3099,,
09/19/2008,359.63,,241164,,-2846,,
09/20/2008,359.35,,239509,,-1655,,
09/21/2008,358.99,,237389,,-2120,,
09/22/2008,358.93,,237036,,-353,,
09/23/2008,358.77,,236097,,-939,,
09/24/2008,358.67,,235510,,-587,,
09/25/2008,359.17,,238448,,2938,,
09/26/2008,359.46,,240159,,1711,,
09/27/2008,359.77,,241992,,1833,,
09/28/2008,359.19,,238566,,-3426,,
09/29/2008,358.81,,236331,,-2235,,
09/30/2008,358.86,,236625,,294,,
10/01/2008,358.46,,234281,,-2344,,
10/02/2008,358.26,,233112,,-1169,,
10/03/2008,357.98,,231480,,-1632,,
10/04/2008,357.69,,229794,,--,,
10/05/2008,356.80,,224652,,-5142,,
10/06/2008,356.34,,222013,,-2639,,
10/07/2008,356.03,,220242,,-1771,,
10/08/2008,356.01,,220128,,-114,,
10/09/2008,356.23,,221384,,1256,,
10/10/2008,356.60,,223503,,2119,,
10/11/2008,356.70,,224078,,575,,
10/12/2008,356.79,,224595,,517,,
10/13/2008,356.74,,224308,,-287,,
10/14/2008,356.42,,222471,,-1837,,
10/15/2008,356.27,,221613,,-858,,
10/16/2008,356.29,,221727,,114,,
10/17/2008,356.36,,222128,,401,,
10/18/2008,356.74,,224308,,2180,,
10/19/2008,357.24,,227189,,2881,,
10/20/2008,357.66,,229620,,2431,,
10/21/2008,358.09,,232121,,2501,,
10/22/2008,358.30,,233346,,1225,,
10/23/2008,358.66,,235452,,2106,,
10/24/2008,359.12,,238154,,--,,
10/25/2008,359.60,,240986,,2832,,
10/26/2008,359.85,,242467,,1481,,
10/27/2008,360.08,,243832,,1365,,
10/28/2008,360.37,,245557,,1725,,
10/29/2008,360.82,,248245,,2688,,
10/30/2008,361.32,,251244,,2999,,
10/31/2008,361.80,,254136,,2892,,
11/01/2008,362.08,,255830,,1694,,
11/02/2008,362.25,,256860,,1030,,
11/03/2008,362.64,,259229,,--,,
11/04/2008,363.59,,265036,,5807,,
11/05/2008,364.60,,271263,,6227,,
11/06/2008,365.83,,278922,,7659,,
11/07/2008,367.23,,287736,,8814,,
11/08/2008,368.30,,294541,,6805,,
11/09/2008,369.11,,299731,,5190,,
11/10/2008,370.02,,305602,,--,,
11/11/2008,371.11,,312689,,7087,,
11/12/2008,372.01,,318585,,5896,,
11/13/2008,372.99,,325049,,6464,,
11/14/2008,374.48,,334965,,9916,,
11/15/2008,375.93,,344715,,9750,,
11/16/2008,376.82,,351007,,6292,,
11/17/2008,377.94,,358730,,7723,,
11/18/2008,379.30,,368189,,9459,,
11/19/2008,380.07,,373584,,5395,,
11/20/2008,380.76,,378442,,4858,,
11/21/2008,381.24,,381835,,3393,,
11/22/2008,382.17,,388441,,6606,,
11/23/2008,382.86,,393369,,--,,
11/24/2008,383.43,,397456,,4087,,
11/25/2008,384.32,,403869,,6413,,
11/26/2008,384.54,,405460,,1591,,
11/27/2008,384.77,,407126,,1666,,
11/28/2008,384.90,,408069,,943,,
11/29/2008,384.94,,408359,,290,,
11/30/2008,385.22,,410393,,2034,,
12/01/2008,385.36,,411411,,1018,,
12/02/2008,385.56,,412867,,1456,,
12/03/2008,386.11,,416881,,4014,,
12/04/2008,386.69,,421130,,4249,,
12/05/2008,--,,--,,--,,
12/06/2008,388.18,,432116,,--,,
12/07/2008,388.66,,435677,,3561,,
12/08/2008,389.04,,438504,,2827,,
12/09/2008,389.30,,440442,,1938,,
12/10/2008,389.70,,443430,,2988,,
12/11/2008,390.10,,446426,,2996,,
12/12/2008,390.50,,449428,,3002,,
12/13/2008,390.88,,452288,,2860,,
12/14/2008,391.06,,453645,,1357,,
12/15/2008,391.39,,456136,,2491,,
12/16/2008,391.49,,456892,,756,,
12/17/2008,391.70,,458481,,1589,,
12/18/2008,392.28,,462880,,4399,,
12/19/2008,392.42,,463945,,1065,,
12/20/2008,392.54,,464858,,913,,
12/21/2008,392.49,,464477,,-381,,
12/22/2008,392.52,,464705,,228,,
12/23/2008,393.10,,469127,,4422,,
12/24/2008,393.22,,470043,,916,,
12/25/2008,393.60,,472951,,2908,,
12/26/2008,393.54,,472491,,-460,,
12/27/2008,393.64,,473257,,766,,
12/28/2008,394.02,,476172,,2915,,
12/29/2008,394.16,,477247,,1075,,
12/30/2008,394.40,,479093,,1846,,
12/31/2008,394.52,,480017,,924,,
01/01/2009,395.80,,489912,,9895,,
01/02/2009,397.13,,500273,,10361,,
01/03/2009,398.48,,510872,,10599,,
01/04/2009,399.65,,520125,,9253,,
01/05/2009,400.89,,529998,,9873,,
01/06/2009,401.70,,536485,,6487,,
01/07/2009,402.56,,543405,,6920,,
01/08/2009,403.94,,554577,,11172,,
01/09/2009,404.86,,562072,,7495,,
01/10/2009,406.30,,573879,,11807,,
01/11/2009,406.97,,579404,,5525,,
01/12/2009,407.70,,585446,,6042,,
01/13/2009,408.56,,592594,,7148,,
01/14/2009,409.26,,598436,,5842,,
01/15/2009,409.94,,604132,,5696,,
01/16/2009,410.63,,609932,,5800,,
01/17/2009,411.26,,615246,,5314,,
01/18/2009,412.01,,621594,,6348,,
01/19/2009,412.84,,628648,,-11662,,
01/20/2009,413.25,,632144,,3496,,
01/21/2009,413.47,,634022,,1878,,
01/22/2009,414.03,,638814,,4792,,
01/23/2009,414.55,,643275,,4461,,
01/24/2009,415.17,,648609,,5334,,
01/25/2009,415.66,,652837,,4228,,
01/26/2009,416.38,,659067,,6230,,
01/27/2009,417.28,,666886,,7819,,
01/28/2009,418.23,,675177,,8291,,
01/29/2009,419.41,,685529,,10352,,
01/30/2009,420.31,,693464,,7935,,
01/31/2009,421.26,,701877,,8413,,
02/01/2009,421.48,,703830,,1953,,
02/02/2009,421.63,,705163,,1333,,
02/03/2009,421.47,,703741,,-1422,,
02/04/2009,421.58,,704719,,978,,
02/05/2009,421.57,,704630,,-89,,
02/06/2009,421.56,,704541,,-89,,
02/07/2009,421.60,,704897,,356,,
02/08/2009,421.60,,704897,,0,,
02/09/2009,421.60,,704897,,0,,
02/10/2009,421.57,,704630,,-267,,
02/11/2009,421.76,,706320,,1690,,
02/12/2009,422.31,,711219,,4899,,
02/13/2009,422.87,,716220,,5001,,
02/14/2009,423.37,,720697,,4477,,
02/15/2009,424.27,,728781,,8084,,
02/16/2009,425.46,,739522,,10741,,
02/17/2009,426.21,,746308,,6786,,
02/18/2009,426.49,,748848,,2540,,
02/19/2009,426.61,,749937,,1089,,
02/20/2009,427.22,,755483,,5546,,
02/21/2009,428.37,,765976,,10493,,
02/22/2009,429.50,,776335,,10359,,
02/23/2009,430.41,,784712,,8377,,
02/24/2009,431.22,,792194,,7482,,
02/25/2009,431.99,,799329,,7135,,
02/26/2009,432.81,,806951,,7622,,
02/27/2009,433.52,,813571,,6620,,
02/28/2009,434.29,,820771,,7200,,
03/01/2009,435.39,,831094,,10323,,
03/02/2009,436.35,,840139,,9045,,
03/03/2009,437.34,,849501,,9362,,
03/04/2009,438.33,,858899,,9398,,
03/05/2009,439.08,,866041,,7142,,
03/06/2009,439.64,,871388,,5347,,
03/07/2009,440.34,,878086,,6698,,
03/08/2009,440.86,,883073,,4987,,
03/09/2009,441.29,,887205,,4132,,
03/10/2009,441.81,,892209,,5004,,
03/11/2009,442.25,,896451,,4242,,
03/12/2009,442.97,,903407,,6956,,
03/13/2009,443.71,,910576,,7169,,
03/14/2009,444.60,,919222,,8646,,
03/15/2009,445.85,,931413,,12191,,
03/16/2009,446.63,,939047,,7634,,
03/17/2009,447.65,,949062,,10015,,
03/18/2009,448.75,,959901,,10839,,
03/19/2009,449.33,,965633,,5732,,
03/20/2009,450.12,,973459,,7826,,
03/21/2009,450.86,,980809,,7350,,
03/22/2009,451.81,,990271,,9462,,
03/23/2009,452.14,,993565,,3294,,
03/24/2009,452.52,,997363,,3798,,
03/25/2009,452.70,,999163,,1800,,
03/26/2009,452.77,,999864,,701,,
03/27/2009,452.77,,999864,,0,,
03/28/2009,452.77,,999864,,0,,
03/29/2009,452.78,,999964,,100,,
03/30/2009,453.07,,1002868,,2904,,
03/31/2009,453.41,,1006276,,3408,,
04/01/2009,453.52,,1007379,,1103,,
04/02/2009,453.77,,1009888,,2509,,
04/03/2009,454.18,,1014008,,4120,,
04/04/2009,454.50,,1017227,,3219,,
04/05/2009,454.60,,1018234,,1007,,
04/06/2009,454.69,,1019140,,906,,
04/07/2009,454.69,,1019140,,0,,
04/08/2009,454.25,,1014712,,-4428,,
04/09/2009,454.04,,1012601,,-2111,,
04/10/2009,454.04,,1012601,,0,,
04/11/2009,453.99,,1012098,,-503,,
04/12/2009,454.04,,1012601,,503,,
04/13/2009,454.04,,1012601,,0,,
04/14/2009,455.10,,1023273,,10672,,
04/15/2009,455.15,,1023777,,504,,
04/16/2009,455.07,,1022970,,-807,,
04/17/2009,454.91,,1021357,,-1613,,
04/18/2009,454.90,,1021256,,-101,,
04/19/2009,454.89,,1021155,,-101,,
04/20/2009,454.34,,1015617,,-5538,,
04/21/2009,453.97,,1011897,,-3720,,
04/22/2009,453.74,,1009587,,-2310,,
04/23/2009,453.45,,1006677,,-2910,,
04/24/2009,453.24,,1004571,,-2106,,
04/25/2009,452.69,,999063,,-5508,,
04/26/2009,451.45,,986682,,-12381,,
04/27/2009,450.52,,977430,,-9252,,
04/28/2009,449.85,,970782,,-6648,,
04/29/2009,449.30,,965337,,-5445,,
04/30/2009,448.68,,959210,,-6127,,
05/01/2009,448.25,,954969,,-4241,,
05/02/2009,447.63,,948865,,-6104,,
05/03/2009,446.94,,942087,,-6778,,
05/04/2009,446.22,,935032,,-7055,,
05/05/2009,445.54,,928385,,-6647,,
05/06/2009,445.27,,925750,,-2635,,
05/07/2009,444.74,,920585,,-5165,,
05/08/2009,444.11,,914459,,-6126,,
05/09/2009,443.66,,910091,,-4368,,
05/10/2009,442.80,,901763,,-8328,,
05/11/2009,442.32,,897127,,-4636,,
05/12/2009,441.62,,890379,,-6748,,
05/13/2009,440.82,,882689,,-7690,,
05/14/2009,440.00,,874830,,-7859,,
05/15/2009,439.42,,869286,,-5544,,
05/16/2009,438.82,,863563,,-5723,,
05/17/2009,438.10,,856712,,-6851,,
05/18/2009,437.53,,851302,,-5410,,
05/19/2009,436.82,,844579,,-6723,,
05/20/2009,435.55,,832599,,-11980,,
05/21/2009,434.17,,819647,,-12952,,
05/22/2009,432.73,,806206,,-13441,,
05/23/2009,431.74,,797010,,-9196,,
05/24/2009,430.80,,788311,,-8699,,
05/25/2009,429.71,,778265,,-10046,,
05/26/2009,428.34,,765702,,-12563,,
05/27/2009,427.49,,757942,,-7760,,
05/28/2009,426.68,,750573,,-7369,,
05/29/2009,425.30,,738075,,-12498,,
05/30/2009,423.94,,725813,,-12262,,
05/31/2009,422.24,,710595,,-15218,,
06/01/2009,420.81,,697887,,-12708,,
06/02/2009,419.34,,684913,,-12974,,
06/03/2009,417.84,,671769,,-13144,,
06/04/2009,416.39,,659154,,-12615,,
06/05/2009,414.93,,646543,,-12611,,
06/06/2009,413.41,,633510,,-13033,,
06/07/2009,411.91,,620747,,-12763,,
06/08/2009,410.43,,608249,,-12498,,
06/09/2009,409.05,,596681,,-11568,,
06/10/2009,407.86,,586774,,-9907,,
06/11/2009,406.72,,577340,,-9434,,
06/12/2009,405.19,,564770,,-12570,,
06/13/2009,403.68,,552466,,-12304,,
06/14/2009,402.15,,540102,,-12364,,
06/15/2009,400.77,,529040,,-11062,,
06/16/2009,399.06,,515451,,-13589,,
06/17/2009,397.91,,506387,,-9064,,
06/18/2009,399.06,,496290,e,-10097,,
06/19/2009,395.32,,486192,,-10098,,
06/20/2009,393.92,,475404,,-10788,,
06/21/2009,392.40,,463793,,-11611,,
06/22/2009,390.84,,451986,,-11807,,
06/23/2009,389.03,,438430,,-13556,,
06/24/2009,387.64,,428122,,-10308,,
06/25/2009,386.42,,419150,,-8972,,
06/26/2009,384.63,,406112,,-13038,,
06/27/2009,382.65,,391867,,-14245,,
06/28/2009,380.68,,377878,,-13989,,
06/29/2009,378.68,,363866,,-14012,,
06/30/2009,376.79,,350801,,-13065,,
07/01/2009,375.92,,344648,,-6153,,
07/02/2009,375.82,,343972,,-676,,
07/03/2009,375.74,,343432,,-540,,
07/04/2009,376.00,,345391,,1959,,
07/05/2009,376.36,,347853,,2462,,
07/06/2009,376.47,,348606,,753,,
07/07/2009,376.26,,347168,,-1438,,
07/08/2009,377.06,,352657,,5489,,
07/09/2009,377.41,,355068,,2411,,
07/10/2009,377.76,,357485,,2417,,
07/11/2009,378.13,,360046,,2561,,
07/12/2009,378.48,,362475,,2429,,
07/13/2009,379.17,,367281,,4806,,
07/14/2009,380.20,,374497,,7216,,
07/15/2009,380.53,,376820,,2323,,
07/16/2009,380.60,,377314,,494,,
07/17/2009,380.50,,376609,,-705,,
07/18/2009,380.41,,375975,,-634,,
07/19/2009,380.65,,377666,,1691,,
07/20/2009,381.02,,380279,,2613,,
07/21/2009,380.89,,379360,,-919,,
07/22/2009,380.87,,379219,,-141,,
07/23/2009,381.15,,381198,,1979,,
07/24/2009,381.10,,380845,,-353,,
07/25/2009,380.91,,379501,,-1344,,
07/26/2009,380.43,,376116,,-3385,,
07/27/2009,379.72,,371128,,-4988,,
07/28/2009,379.25,,367840,,-3288,,
07/29/2009,379.61,,370357,,2517,,
07/30/2009,380.80,,378725,,8368,,
07/31/2009,381.05,,380491,,1766,,
08/01/2009,381.25,,381906,,1415,,
08/02/2009,381.20,,381552,,-354,,
08/03/2009,381.08,,380703,,-849,,
08/04/2009,380.99,,380067,,-636,,
08/05/2009,381.32,,382402,,2335,,
08/06/2009,--,,--,,--,,
08/07/2009,382.45,,390438,,--,,
08/08/2009,382.98,,394228,,3790,,
08/09/2009,383.33,,396738,,2510,,
08/10/2009,383.69,,399326,,2588,,
08/11/2009,383.46,,397672,,-1654,,
08/12/2009,382.95,,394013,,-3659,,
08/13/2009,382.72,,392367,,-1646,,
08/14/2009,382.98,,394228,,1861,,
08/15/2009,383.31,,396594,,2366,,
08/16/2009,383.05,,394729,,-1865,,
08/17/2009,382.92,,393798,,-931,,
08/18/2009,382.39,,390010,,-3788,,
08/19/2009,382.30,,389368,,-642,,
08/20/2009,382.40,,390081,,713,,
08/21/2009,382.40,,390081,,0,,
08/22/2009,382.30,,389368,,-713,,
08/23/2009,381.97,,387017,,-2351,,
08/24/2009,381.73,,385311,,-1706,,
08/25/2009,382.09,,387871,,2560,,
08/26/2009,382.48,,390652,,2781,,
08/27/2009,382.78,,392796,,2144,,
08/28/2009,383.00,,394371,,1575,,
08/29/2009,383.15,,395446,,1075,,
08/30/2009,383.44,,397528,,2082,,
08/31/2009,384.00,,401559,,4031,,
09/01/2009,384.75,,406981,,5422,,
09/02/2009,385.08,,409375,,2394,,
09/03/2009,385.41,,411775,,2400,,
09/04/2009,385.70,,413887,,2112,,
09/05/2009,386.06,,416516,,2629,,
09/06/2009,386.76,,421643,,5127,,
09/07/2009,387.09,,424069,,2426,,
09/08/2009,387.23,,425099,,1030,,
09/09/2009,387.54,,427384,,2285,,
09/10/2009,387.64,,428122,,738,,
09/11/2009,387.59,,427753,,-369,,
09/12/2009,387.87,,429822,,2069,,
09/13/2009,388.15,,431894,,2072,,
09/14/2009,388.14,,431820,,-74,,
09/15/2009,388.05,,431153,,-667,,
09/16/2009,387.95,,430413,,-740,,
09/17/2009,388.17,,432042,,1629,,
09/18/2009,388.48,,434340,,2298,,
09/19/2009,388.80,,436718,,2378,,
09/20/2009,389.10,,438951,,2233,,
09/21/2009,389.42,,441338,,2387,,
09/22/2009,389.73,,443655,,2317,,
09/23/2009,390.13,,446650,,2995,,
09/24/2009,389.86,,444627,,-2023,,
09/25/2009,389.15,,439324,,-5303,,
09/26/2009,388.42,,433895,,-5429,,
09/27/2009,387.80,,429304,,-4591,,
09/28/2009,387.49,,427015,,-2289,,
09/29/2009,387.12,,424289,,-2726,,
09/30/2009,386.70,,421203,,-3086,,
10/01/2009,386.31,,418344,,-2859,,
10/02/2009,385.80,,414617,,-3727,,
10/03/2009,385.10,,409521,,-5096,,
10/04/2009,384.54,,405460,,-4061,,
10/05/2009,384.35,,404086,,-1374,,
10/06/2009,384.14,,402569,,-1517,,
10/07/2009,384.08,,402136,,-433,,
10/08/2009,383.97,,401343,,-793,,
10/09/2009,383.62,,398822,,-2521,,
10/10/2009,383.25,,396164,,-2658,,
10/11/2009,383.00,,394371,,-1793,,
10/12/2009,382.78,,392796,,-1575,,
10/13/2009,382.76,,392653,,-143,,
10/14/2009,382.39,,390010,,-2643,,
10/15/2009,382.35,,389724,,-286,,
10/16/2009,383.57,,398463,,8739,,
10/17/2009,384.67,,406402,,7939,,
10/18/2009,385.97,,415858,,9456,,
10/19/2009,387.10,,424142,,8284,,
10/20/2009,388.27,,432783,,8641,,
10/21/2009,389.07,,438728,,5945,,
10/22/2009,390.17,,446950,,8222,,
10/23/2009,390.60,,450180,,3230,,
10/24/2009,391.34,,455758,,5578,,
10/25/2009,392.50,,464553,,8795,,
10/26/2009,393.62,,473104,,8551,,
10/27/2009,394.60,,480633,,7529,,
10/28/2009,395.30,,486038,,5405,,
10/29/2009,396.10,,492242,,6204,,
10/30/2009,396.70,,496914,,4672,,
10/31/2009,397.38,,502230,,5316,,
11/01/2009,398.70,,512607,,10377,,
11/02/2009,399.72,,520680,,8073,,
11/03/2009,400.63,,527922,,7242,,
11/04/2009,400.64,,528002,,80,,
11/05/2009,400.64,,528002,,0,,
11/06/2009,400.61,,527763,,-239,,
11/07/2009,400.58,,527523,,-240,,
11/08/2009,400.56,,527364,,-159,,
11/09/2009,400.53,,527125,,-239,,
11/10/2009,400.50,,526885,,-240,,
11/11/2009,400.47,,526646,,-239,,
11/12/2009,400.69,,528401,,1755,,
11/13/2009,401.28,,533118,,4717,,
11/14/2009,401.50,,534881,,1763,,
11/15/2009,402.08,,539538,,4657,,
11/16/2009,402.25,,540907,,1369,,
11/17/2009,402.55,,543324,,2417,,
11/18/2009,403.22,,548737,,5413,,
11/19/2009,403.76,,553115,,4378,,
11/20/2009,404.03,,555309,,2194,,
11/21/2009,404.26,,557180,,1871,,
11/22/2009,404.80,,561582,,4402,,
11/23/2009,404.95,,562808,,1226,,
11/24/2009,405.10,,564034,,1226,,
11/25/2009,405.64,,568456,,--,,
11/26/2009,406.89,,578743,,10287,,
11/27/2009,407.48,,583623,,4880,,
11/28/2009,408.26,,590097,,6474,,
11/29/2009,409.60,,601282,,11185,,
11/30/2009,410.06,,605139,,3857,,
12/01/2009,410.95,,612629,,7490,,
12/02/2009,412.22,,623376,,10747,,
12/03/2009,413.14,,631205,,7829,,
12/04/2009,413.63,,635390,,4185,,
12/05/2009,414.38,,641815,,6425,,
12/06/2009,415.24,,649213,,7398,,
12/07/2009,415.65,,652750,,3537,,
12/08/2009,416.15,,657075,,4325,,
12/09/2009,416.72,,662017,,4942,,
12/10/2009,417.32,,667235,,5218,,
12/11/2009,417.95,,672730,,5495,,
12/12/2009,418.58,,678242,,5512,,
12/13/2009,419.57,,686937,,8695,,
12/14/2009,420.10,,691609,,4672,,
12/15/2009,--,,--,,--,,
12/16/2009,422.97,,717115,,--,,
12/17/2009,424.54,,731213,,14098,,
12/18/2009,426.10,,745311,,14098,,
12/19/2009,427.40,,757122,,11811,,
12/20/2009,428.70,,768996,,11874,,
12/21/2009,430.12,,782039,,13043,,
12/22/2009,431.42,,794045,,12006,,
12/23/2009,432.70,,805927,,11882,,
12/24/2009,433.66,,814878,,8951,,
12/25/2009,--,,--,,--,,
12/26/2009,--,,--,,--,,
12/27/2009,--,,--,,--,,
12/28/2009,437.68,,852725,,--,,
12/29/2009,438.47,,860230,,7505,,
12/30/2009,439.08,,866041,,5811,,
12/31/2009,439.88,,873682,,7641,,
01/01/2010,440.50,,879620,,5938,,
01/02/2010,441.06,,885955,,6335,,
01/03/2010,441.80,,892113,,6158,,
01/04/2010,442.45,,898382,,6269,,
01/05/2010,443.43,,907861,,9479,,
01/06/2010,444.37,,916985,,9124,,
01/07/2010,445.30,,926042,,9057,,
01/08/2010,446.00,,932879,,6837,,
01/09/2010,446.00,,938753,,5874,,
01/10/2010,447.22,,944835,,6082,,
01/11/2010,--,,--,,--,,
01/12/2010,448.59,,958322,,--,,
01/13/2010,449.20,,964348,,6026,,
01/14/2010,449.90,,971278,,--,,
01/15/2010,450.50,,977231,,5953,,
01/16/2010,451.20,,984192,,6961,,
01/17/2010,452.46,,996763,,12571,,
01/18/2010,453.36,,1005774,,9011,,
01/19/2010,454.29,,1015114,,9340,,
01/20/2010,455.20,,1024281,,9167,,
01/21/2010,456.55,,1037931,,13650,,
01/22/2010,457.20,,1044524,,6593,,
01/23/2010,458.15,,1054185,,--,,
01/24/2010,459.70,,1070010,,15825,,
01/25/2010,460.73,,1080569,,10559,,
01/26/2010,--,,--,,--,,
01/27/2010,463.20,,1106027,,--,,
01/28/2010,464.61,,1120646,,14619,,
01/29/2010,465.84,,1133450,,12804,,
01/30/2010,467.08,,1146405,,12955,,
01/31/2010,468.36,,1159828,,13423,,
02/01/2010,469.63,,1173196,,13368,,
02/02/2010,470.96,,1187248,,14052,,
02/03/2010,472.34,,1201884,,14636,,
02/04/2010,473.28,,1211887,,10003,,
02/05/2010,474.41,,1223946,,12059,,
02/06/2010,475.20,,1232399,,--,,
02/07/2010,476.25,,1243688,,--,,
02/08/2010,477.12,,1253056,,9368,,
02/09/2010,478.00,,1262555,,9499,,
02/10/2010,479.24,,1275981,,13426,,
02/11/2010,480.21,,1286516,,10535,,
02/12/2010,481.10,,1296208,,9692,,
02/13/2010,482.00,,1306033,,9825,,
02/14/2010,482.80,,1314787,,8754,,
02/15/2010,483.38,,1321146,,6359,,
02/16/2010,484.00,,1327955,,6809,,
02/17/2010,484.61,,1334665,,6710,,
02/18/2010,485.24,,1341608,,6943,,
02/19/2010,485.84,,1348231,,6623,,
02/20/2010,486.80,,1358850,,10619,,
02/21/2010,487.77,,1369608,,10758,,
02/22/2010,488.60,,1378837,,9229,,
02/23/2010,489.54,,1389313,,10476,,
02/24/2010,490.48,,1399816,,10503,,
02/25/2010,491.29,,1408888,,9072,,
02/26/2010,492.23,,1419441,,10553,,
02/27/2010,493.11,,1429344,,9903,,
02/28/2010,493.99,,1439270,,9926,,
03/01/2010,494.87,,1449220,,9950,,
03/02/2010,495.77,,1459419,,10199,,
03/03/2010,496.91,,1472373,,12954,,
03/04/2010,498.05,,1485366,,12993,,
03/05/2010,499.20,,1498513,,13147,,
03/06/2010,500.25,,1510550,,--,,
03/07/2010,501.40,,1523771,,13221,,
03/08/2010,502.46,,1535993,,12222,,
03/09/2010,503.54,,1548479,,12486,,
03/10/2010,504.60,,1560767,,12288,,
03/11/2010,505.65,,1572972,,12205,,
03/12/2010,--,,--,,--,,
03/13/2010,--,,--,,--,,
03/14/2010,--,,--,,--,,
03/15/2010,--,,--,,--,,
03/16/2010,508.84,,1610251,,--,,
03/17/2010,509.43,,1617179,,6928,,
03/18/2010,510.20,,1626235,,9056,,
03/19/2010,511.18,,1637786,,11551,,
03/20/2010,512.10,,1648656,,10870,,
03/21/2010,513.03,,1659669,,11013,,
03/22/2010,513.73,,1667975,,8306,,
03/23/2010,514.42,,1676176,,8201,,
03/24/2010,514.70,,1679508,,3332,,
03/25/2010,514.88,,1681651,,2143,,
03/26/2010,515.11,,1684391,,2740,,
03/27/2010,515.82,,1692858,,8467,,
03/28/2010,516.28,,1698352,,5494,,
03/29/2010,516.79,,1704450,,6098,,
03/30/2010,517.22,,1709597,,5147,,
03/31/2010,517.68,,1715110,,5513,,
04/01/2010,517.69,,1715230,,120,,
04/02/2010,517.69,,1715230,,0,,
04/03/2010,517.66,,1714870,,-360,,
04/04/2010,517.60,,1714151,,-719,,
04/05/2010,517.68,,1715110,,959,,
04/06/2010,517.68,,1715110,,0,,
04/07/2010,517.65,,1714750,,-360,,
04/08/2010,517.63,,1714510,,-240,,
04/09/2010,517.17,,1708999,,--,,
04/10/2010,516.93,,1706125,,-2874,,
04/11/2010,516.90,,1705766,,-359,,
04/12/2010,516.49,,1700862,,-4904,,
04/13/2010,516.19,,1697277,,-3585,,
04/14/2010,516.05,,1695604,,-1673,,
04/15/2010,515.92,,1694052,,-1552,,
04/16/2010,515.80,,1692620,,-1432,,
04/17/2010,515.70,,1691426,,-1194,,
04/18/2010,515.44,,1688325,,-3101,,
04/19/2010,515.19,,1685344,,-2981,,
04/20/2010,515.06,,1683795,,-1549,,
04/21/2010,514.84,,1681175,,-2620,,
04/22/2010,514.63,,1678675,,-2500,,
04/23/2010,514.45,,1676533,,-2142,,
04/24/2010,514.32,,1674986,,-1547,,
04/25/2010,514.30,,1674749,,-237,,
04/26/2010,514.25,,1674154,,-595,,
04/27/2010,514.14,,1672846,,-1308,,
04/28/2010,514.12,,1672608,,-238,,
04/29/2010,513.96,,1670707,,-1901,,
04/30/2010,513.80,,1668806,,-1901,,
05/01/2010,513.58,,1666194,,-2612,,
05/02/2010,513.30,,1662871,,-3323,,
05/03/2010,512.99,,1659195,,-3676,,
05/04/2010,512.29,,1650904,,-8291,,
05/05/2010,512.29,,1650904,,0,,
05/06/2010,511.35,,1639793,,-11111,,
05/07/2010,510.60,,1630946,,-8847,,
05/08/2010,510.20,,1626235,,-4711,,
05/09/2010,509.57,,1618824,,-7411,,
05/10/2010,508.90,,1610955,,-7869,,
05/11/2010,508.15,,1602162,,-8793,,
05/12/2010,507.65,,1596310,,-5852,,
05/13/2010,506.77,,1586027,,-10283,,
05/14/2010,505.80,,1574718,,-11309,,
05/15/2010,504.84,,1563554,,-11164,,
05/16/2010,503.87,,1552301,,-11253,,
05/17/2010,502.93,,1541422,,-10879,,
05/18/2010,502.23,,1533338,,-8084,,
05/19/2010,501.49,,1524808,,-8530,,
05/20/2010,500.79,,1516753,,-8055,,
05/21/2010,499.94,,1506993,,-9760,,
05/22/2010,498.97,,1495880,,-11113,,
