05/18/2015,ThecapacitywasrevisedinApril2015usingdatafromthe
SacramentoMunicipalUtilityDistrict,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
05/04/2010,4848.41,,208358,,1933,,
05/05/2010,4849.27,,210520,,2162,,
05/06/2010,4849.73,,211641,,1121,,
05/07/2010,4850.01,,212349,,708,,
05/08/2010,4850.32,,213108,,759,,
05/09/2010,4850.67,,213984,,876,,
05/10/2010,4851.11,,215113,,1129,,
05/11/2010,4851.26,,215500,,387,,
05/12/2010,4851.58,,216280,,780,,
05/13/2010,4851.85,,216991,,711,,
05/14/2010,4852.32,,218181,,1190,,
05/15/2010,4852.96,,219789,,1608,,
05/16/2010,4853.71,,221733,,1944,,
05/17/2010,4854.65,,224146,,2413,,
05/18/2010,--,,225800,,1654,,
05/19/2010,4856.17,,228104,,2304,,
05/20/2010,4857.58,,231797,,3693,,
05/21/2010,4858.38,,233953,,2156,,
05/22/2010,4858.60,,234565,,612,,
05/23/2010,4858.70,,234826,,261,,
05/24/2010,4858.85,,235199,,373,,
05/25/2010,4858.68,,234752,,-447,,
05/26/2010,4859.11,,235914,,1162,,
05/27/2010,4859.67,,237395,,1481,,
05/28/2010,4859.85,,237884,,489,,
05/29/2010,4860.22,,238910,,1026,,
05/30/2010,4860.62,,239997,,1087,,
05/31/2010,4861.17,,241494,,1497,,
06/01/2010,4861.59,,242599,,1105,,
06/02/2010,4862.29,,244527,,1928,,
06/03/2010,4863.35,,247462,,2935,,
06/04/2010,4864.59,,250899,,3437,,
06/05/2010,4865.23,,252700,,1801,,
06/06/2010,4866.32,,255775,,3075,,
06/07/2010,4867.49,,259105,,3330,,
06/08/2010,4868.14,,260970,,1865,,
06/09/2010,4868.35,,261597,,627,,
06/10/2010,4868.12,,260912,,-685,,
06/11/2010,4867.73,,259790,,-1122,,
06/12/2010,4867.36,,258728,,-1062,,
06/13/2010,4867.06,,257869,,-859,,
06/14/2010,4867.43,,258927,,1058,,
06/15/2010,4867.62,,259465,,538,,
06/16/2010,4867.80,,260014,,549,,
06/17/2010,4867.92,,260334,,320,,
06/18/2010,4867.99,,260556,,222,,
06/19/2010,4867.98,,260529,,-27,,
06/20/2010,4868.07,,260789,,260,,
06/21/2010,4868.00,,260598,,-191,,
06/22/2010,4867.82,,260059,,-539,,
06/23/2010,4867.69,,259681,,-378,,
06/24/2010,4867.71,,259738,,57,,
06/25/2010,4867.63,,259520,,-218,,
06/26/2010,4867.92,,260354,,834,,
06/27/2010,4868.19,,261136,,782,,
06/28/2010,4868.50,,261983,,847,,
06/29/2010,4868.55,,262152,,169,,
06/30/2010,4868.63,,262406,,254,,
07/01/2010,4868.71,,262658,,252,,
07/02/2010,4868.67,,262507,,-151,,
07/03/2010,4868.60,,262288,,-219,,
07/04/2010,4868.51,,262045,,-243,,
07/05/2010,4868.42,,261767,,-278,,
07/06/2010,4868.12,,260912,,-855,,
07/07/2010,4867.91,,260354,,-558,,
07/08/2010,4867.85,,260162,,-192,,
07/09/2010,4867.86,,260194,,32,,
07/10/2010,4867.81,,260030,,-164,,
07/11/2010,4867.77,,259918,,-112,,
07/12/2010,4867.76,,259896,,-22,,
07/13/2010,4867.68,,259651,,-245,,
07/14/2010,4867.52,,259197,,-454,,
07/15/2010,4867.15,,258142,,-1055,,
07/16/2010,4866.84,,257255,,-887,,
07/17/2010,4866.43,,256096,,-1159,,
07/18/2010,4866.17,,255382,,-714,,
07/19/2010,4865.87,,254507,,-875,,
07/20/2010,4865.68,,253990,,-517,,
07/21/2010,4865.50,,253468,,-522,,
07/22/2010,4865.20,,252638,,-830,,
07/23/2010,4864.92,,251826,,-812,,
07/24/2010,4864.64,,251064,,-762,,
07/25/2010,4864.41,,250404,,-660,,
07/26/2010,4864.04,,249363,,-1041,,
07/27/2010,4863.75,,248572,,-791,,
07/28/2010,4863.49,,247840,,-732,,
07/29/2010,4863.22,,247087,,-753,,
07/30/2010,4862.90,,246241,,-846,,
07/31/2010,4862.60,,245383,,-858,,
08/01/2010,4862.34,,244640,,-743,,
08/02/2010,4862.03,,243807,,-833,,
08/03/2010,4861.50,,242377,,-1430,,
08/04/2010,4861.00,,241000,,-1377,,
08/05/2010,4860.96,,240904,,-96,,
08/06/2010,4860.54,,239755,,-1149,,
08/07/2010,4860.28,,239051,,-704,,
08/08/2010,4859.91,,238043,,-1008,,
08/09/2010,4859.42,,236714,,-1329,,
08/10/2010,4859.06,,235728,,-986,,
08/11/2010,4858.60,,234522,,-1206,,
08/12/2010,4858.15,,233324,,-1198,,
08/13/2010,4857.69,,232097,,-1227,,
08/14/2010,4857.41,,231371,,-726,,
08/15/2010,4857.05,,230403,,-968,,
08/16/2010,--,,229276,,-1127,,
08/17/2010,4856.82,,229801,,525,,
08/18/2010,4856.41,,228714,,-1087,,
08/19/2010,4856.04,,227769,,-945,,
08/20/2010,4855.73,,226958,,-811,,
08/21/2010,4855.42,,226136,,-822,,
08/22/2010,4854.94,,224893,,-1243,,
08/23/2010,4854.41,,223538,,-1355,,
08/24/2010,4854.17,,222890,,-648,,
08/25/2010,4853.95,,222313,,-577,,
08/26/2010,4853.43,,220992,,-1321,,
08/27/2010,4852.91,,219682,,-1310,,
08/28/2010,4852.85,,219511,,-171,,
08/29/2010,4852.86,,219536,,25,,
08/30/2010,4852.25,,217958,,-1578,,
08/31/2010,4851.81,,216865,,-1093,,
09/01/2010,4851.29,,215553,,-1312,,
09/02/2010,4850.88,,214519,,-1034,,
09/03/2010,4850.30,,213062,,-1457,,
09/04/2010,4849.93,,212142,,-920,,
09/05/2010,4849.47,,210991,,-1151,,
09/06/2010,4849.00,,209834,,-1157,,
09/07/2010,4848.50,,208597,,-1237,,
09/08/2010,4848.05,,207495,,-1102,,
09/09/2010,4847.59,,206363,,-1132,,
09/10/2010,4847.16,,205316,,-1047,,
09/11/2010,4846.73,,204267,,-1049,,
09/12/2010,4846.29,,203203,,-1064,,
09/13/2010,4845.90,,202261,,-942,,
09/14/2010,4845.35,,200935,,-1326,,
09/15/2010,4844.78,,199567,,-1368,,
09/16/2010,4844.21,,198211,,-1356,,
09/17/2010,4843.88,,197438,,-773,,
09/18/2010,4843.49,,196506,,-932,,
09/19/2010,4843.05,,195465,,-1041,,
09/20/2010,4842.56,,194314,,-1151,,
09/21/2010,4842.03,,193054,,-1260,,
09/22/2010,4841.57,,192004,,-1050,,
09/23/2010,4841.05,,190794,,-1210,,
09/24/2010,4840.63,,189821,,-973,,
09/25/2010,4840.18,,188809,,-1012,,
09/26/2010,4839.74,,187780,,-1029,,
09/27/2010,4839.25,,186630,,-1150,,
09/28/2010,4838.73,,185503,,-1127,,
09/29/2010,4838.28,,184472,,-1031,,
09/30/2010,4838.33,,184582,,110,,
10/01/2010,4838.42,,184770,,188,,
10/02/2010,4838.42,,184770,,0,,
10/03/2010,4838.50,,184947,,177,,
10/04/2010,4838.68,,185342,,395,,
10/05/2010,4838.69,,185376,,34,,
10/06/2010,4838.72,,185462,,86,,
10/07/2010,4838.75,,185541,,79,,
10/08/2010,4838.77,,185564,,23,,
10/09/2010,4838.77,,185578,,14,,
10/10/2010,4838.80,,185632,,54,,
10/11/2010,4838.84,,185742,,110,,
10/12/2010,4838.88,,185837,,95,,
10/13/2010,4838.89,,185837,,0,,
10/14/2010,4838.90,,185862,,25,,
10/15/2010,4838.90,,185862,,0,,
10/16/2010,4838.90,,185862,,0,,
10/17/2010,4838.92,,185905,,43,,
10/18/2010,4838.92,,185914,,9,,
10/19/2010,4838.69,,185389,,-525,,
10/20/2010,4838.69,,185385,,-4,,
10/21/2010,4838.72,,185451,,66,,
10/22/2010,4838.75,,185528,,77,,
10/23/2010,4838.87,,185790,,262,,
10/24/2010,4841.73,,192387,,6597,,
10/25/2010,4842.96,,195253,,2866,,
10/26/2010,4843.35,,196178,,925,,
10/27/2010,4843.67,,196929,,751,,
10/28/2010,4843.93,,197574,,645,,
10/29/2010,4844.25,,198315,,741,,
10/30/2010,4844.48,,198844,,529,,
10/31/2010,4844.58,,199095,,251,,
11/01/2010,4844.71,,199360,e,265,,
11/02/2010,4844.79,,199615,,255,,
11/03/2010,4844.92,,199913,,298,,
11/04/2010,4845.10,,200335,,422,,
11/05/2010,4845.16,,200491,,156,,
11/06/2010,4845.21,,200606,,115,,
11/07/2010,4845.52,,201350,,744,,
11/08/2010,4845.79,,201996,,646,,
11/09/2010,4845.95,,202362,,366,,
11/10/2010,4846.12,,202799,,437,,
11/11/2010,4845.55,,201444,,-1355,,
11/12/2010,4845.24,,200671,,-773,,
11/13/2010,4845.01,,200130,,-541,,
11/14/2010,4844.82,,199673,,-457,,
11/15/2010,4845.14,,200448,,775,,
11/16/2010,4845.57,,201467,,1019,,
11/17/2010,4845.88,,202210,,743,,
11/18/2010,4845.64,,201649,,-561,,
11/19/2010,4845.64,,201628,,-21,,
11/20/2010,4845.52,,201353,,-275,,
11/21/2010,4845.42,,201093,,-260,,
11/22/2010,4845.31,,200851,,-242,,
11/23/2010,4845.10,,200333,,-518,,
11/24/2010,4845.07,,200266,,-67,,
11/25/2010,4844.80,,199625,,-641,,
11/26/2010,4844.58,,199116,,-509,,
11/27/2010,4844.55,,199020,,-96,,
11/28/2010,4844.35,,198560,,-460,,
11/29/2010,4844.21,,198206,,-354,,
11/30/2010,4843.86,,197356,,-850,,
12/01/2010,4843.65,,196870,,-486,,
12/02/2010,4843.55,,196631,,-239,,
12/03/2010,4843.60,,196762,,131,,
12/04/2010,4843.78,,197197,,435,,
12/05/2010,4844.03,,197773,,576,,
12/06/2010,4844.52,,198970,,1197,,
12/07/2010,4844.72,,199452,,482,,
12/08/2010,4844.85,,199739,,287,,
12/09/2010,4845.51,,201218,,1479,,
12/10/2010,4846.47,,203644,,2426,,
12/11/2010,4846.60,,203932,,288,,
12/12/2010,4846.29,,203196,,-736,,
12/13/2010,4846.49,,203685,,489,,
12/14/2010,4847.60,,206385,,2700,,
12/15/2010,4847.72,,206703,,318,,
12/16/2010,4847.39,,205891,,-812,,
12/17/2010,4847.14,,205296,,-595,,
12/18/2010,4848.23,,207953,,2657,,
12/19/2010,4849.91,,212112,,4159,,
12/20/2010,4850.87,,214504,,2392,,
12/21/2010,4851.17,,215256,,752,,
12/22/2010,4850.96,,214695,,-561,,
12/23/2010,4850.90,,214602,,-93,,
12/24/2010,4850.88,,214529,,-73,,
12/25/2010,4850.85,,214449,,-80,,
12/26/2010,4850.75,,214212,,-237,,
12/27/2010,4850.47,,213480,,-732,,
12/28/2010,4850.67,,213999,,519,,
12/29/2010,4850.54,,213666,,-333,,
12/30/2010,4850.39,,213291,,-375,,
12/31/2010,4850.17,,212743,,-548,,
01/01/2011,4849.95,,212189,,-554,,
01/02/2011,4849.62,,211387,,-802,,
01/03/2011,4849.23,,210416,,-971,,
01/04/2011,4848.60,,208851,,-1565,,
01/05/2011,4847.97,,207284,,-1567,,
01/06/2011,4847.32,,205698,,-1586,,
01/07/2011,4846.53,,203783,,-1915,,
01/08/2011,4845.93,,202321,,-1462,,
01/09/2011,4845.31,,200825,,-1496,,
01/10/2011,4844.59,,199118,,-1707,,
01/11/2011,4847.90,,197420,e,-1698,,
01/12/2011,4843.16,,195729,,-1691,,
01/13/2011,4842.48,,194126,,-1603,,
01/14/2011,4841.87,,192711,,-1415,,
01/15/2011,4841.27,,191302,,-1409,,
01/16/2011,4840.70,,189996,,-1306,,
01/17/2011,4840.33,,189114,,-882,,
01/18/2011,4839.79,,187898,,-1216,,
01/19/2011,4839.15,,186420,,-1478,,
01/20/2011,4838.95,,185992,,-428,,
01/21/2011,4838.91,,185910,,-82,,
01/22/2011,4838.91,,185890,,-20,,
01/23/2011,4838.89,,185853,,-37,,
01/24/2011,4838.79,,185614,,-239,,
01/25/2011,4838.73,,185478,,-136,,
01/26/2011,4838.80,,185634,,156,,
01/27/2011,4838.74,,185517,,-117,,
01/28/2011,4838.66,,185333,,-184,,
01/29/2011,4838.58,,185140,,-193,,
01/30/2011,4838.58,,185149,,9,,
01/31/2011,4838.51,,184984,,-165,,
02/01/2011,4838.40,,184737,,-247,,
02/02/2011,4838.41,,184732,,-5,,
02/03/2011,4838.21,,184295,,-437,,
02/04/2011,4838.09,,184038,,-257,,
02/05/2011,4837.70,,183141,,-897,,
02/06/2011,4837.52,,182751,,-390,,
02/07/2011,4837.15,,181903,,-848,,
02/08/2011,4836.92,,181395,,-508,,
02/09/2011,4836.41,,180242,,-1153,,
02/10/2011,4835.70,,178678,,-1564,,
02/11/2011,4834.82,,176729,,-1949,,
02/12/2011,4834.22,,175426,,-1303,,
02/13/2011,4833.64,,174156,,-1270,,
02/14/2011,4833.09,,172984,,-1172,,
02/15/2011,4832.44,,171561,,-1423,,
02/16/2011,4832.19,,171018,,-543,,
02/17/2011,4831.64,,169840,,-1178,,
02/18/2011,4831.08,,168661,,-1179,,
02/19/2011,4830.48,,167406,,-1255,,
02/20/2011,4829.72,,165769,,-1637,,
02/21/2011,4828.97,,164244,,-1525,,
02/22/2011,4828.87,,164019,,-225,,
02/23/2011,4828.96,,164199,,180,,
02/24/2011,4828.77,,163821,,-378,,
02/25/2011,4828.82,,163909,,88,,
02/26/2011,4828.38,,162986,,-923,,
02/27/2011,4827.67,,161554,,-1432,,
02/28/2011,4826.88,,159929,,-1625,,
03/01/2011,4826.03,,158188,,-1741,,
03/02/2011,4825.51,,157131,,-1057,,
03/03/2011,4825.34,,156773,,-358,,
03/04/2011,4824.73,,155547,,-1226,,
03/05/2011,4824.17,,154422,,-1125,,
03/06/2011,4823.88,,153844,,-578,,
03/07/2011,4823.95,,153992,,148,,
03/08/2011,4823.64,,153387,,-605,,
03/09/2011,4823.31,,152720,,-667,,
03/10/2011,4823.28,,152675,,-45,,
03/11/2011,4823.53,,153159,,484,,
03/12/2011,4823.56,,153200,,41,,
03/13/2011,4823.78,,153655,,455,,
03/14/2011,4825.15,,156414,,2759,,
03/15/2011,4826.68,,159520,,3106,,
03/16/2011,4829.07,,164439,,4919,,
03/17/2011,4830.02,,166438,,1999,,
03/18/2011,4830.72,,167908,,1470,,
03/19/2011,4831.54,,169640,,1732,,
03/20/2011,4832.17,,170989,,1349,,
03/21/2011,4832.35,,171360,,371,,
03/22/2011,4832.01,,170650,,-710,,
03/23/2011,4831.72,,170013,,-637,,
03/24/2011,4831.50,,169565,,-448,,
03/25/2011,4831.15,,168792,,-773,,
03/26/2011,4830.87,,168209,,-583,,
03/27/2011,4830.52,,167478,,-731,,
03/28/2011,4829.66,,165657,,-1821,,
03/29/2011,4828.71,,163684,,-1973,,
03/30/2011,4828.10,,162404,,-1280,,
03/31/2011,4827.66,,161508,,-896,,
04/01/2011,--,,161540,e,32,,
04/02/2011,4827.69,,161580,,40,,
04/03/2011,4827.97,,162150,,570,,
04/04/2011,4828.14,,162508,,358,,
04/05/2011,4828.38,,162994,,486,,
04/06/2011,4828.56,,163360,,366,,
04/07/2011,4828.69,,163650,,290,,
04/08/2011,4828.54,,163331,,-319,,
04/09/2011,4828.28,,162787,,-544,,
04/10/2011,4827.95,,162101,,-686,,
04/11/2011,4827.67,,161524,,-577,,
04/12/2011,4827.49,,161156,,-368,,
04/13/2011,4827.41,,160979,,-177,,
04/14/2011,4827.23,,160610,,-369,,
04/15/2011,4827.04,,160222,,-388,,
04/16/2011,4827.01,,160172,,-50,,
04/17/2011,4828.90,,164093,,3921,,
04/18/2011,4831.14,,168790,,4697,,
04/19/2011,4833.26,,173369,,4579,,
04/20/2011,4835.28,,177770,,4401,,
04/21/2011,4837.46,,182607,,4837,,
04/22/2011,4838.53,,185008,,2401,,
04/23/2011,4838.67,,185326,,318,,
04/24/2011,4838.90,,185874,,548,,
04/25/2011,4839.20,,186537,,663,,
04/26/2011,4839.33,,186829,,292,,
04/27/2011,4839.43,,187058,,229,,
04/28/2011,4839.69,,187651,,593,,
04/29/2011,4839.94,,188237,,586,,
04/30/2011,4840.00,,188403,,166,,
05/01/2011,4840.13,,188697,,294,,
05/02/2011,4840.42,,189343,,646,,
05/03/2011,4840.90,,190456,,1113,,
05/04/2011,4841.53,,191934,,1478,,
05/05/2011,4842.33,,193766,,1832,,
05/06/2011,4843.25,,195948,,2182,,
05/07/2011,4844.19,,198165,,2217,,
05/08/2011,4844.92,,199895,,1730,,
05/09/2011,4845.13,,200427,,532,,
05/10/2011,4845.24,,200686,,259,,
05/11/2011,4845.75,,201911,,1225,,
05/12/2011,4846.75,,204337,,2426,,
05/13/2011,4847.75,,206779,,2442,,
05/14/2011,4848.85,,209483,,2704,,
05/15/2011,4849.62,,211380,,1897,,
05/16/2011,4850.00,,212311,,931,,
05/17/2011,4850.31,,213095,,784,,
05/18/2011,4850.70,,214068,,973,,
05/19/2011,4850.74,,214200,,132,,
05/20/2011,4851.00,,214813,,613,,
05/21/2011,4851.55,,216225,,1412,,
05/22/2011,4852.06,,217503,,1278,,
05/23/2011,4852.50,,218641,,1138,,
05/24/2011,4852.88,,219584,,943,,
05/25/2011,4853.30,,220653,,1069,,
05/26/2011,4853.42,,220966,,313,,
05/27/2011,4853.52,,221235,,269,,
05/28/2011,4853.63,,221515,,280,,
05/29/2011,4853.66,,221593,,78,,
05/30/2011,4853.66,,221583,,-10,,
05/31/2011,--,,221800,,217,,
06/01/2011,4853.81,,221956,,156,,
06/02/2011,4853.77,,221865,,-91,,
06/03/2011,4853.68,,221654,,-211,,
06/04/2011,4853.65,,221575,,-79,,
06/05/2011,4854.01,,222486,,911,,
06/06/2011,4854.88,,224732,,2246,,
06/07/2011,4855.25,,225709,,977,,
06/08/2011,4855.69,,226851,,1142,,
06/09/2011,4856.44,,228815,,1964,,
06/10/2011,4857.37,,231280,,2465,,
06/11/2011,4858.30,,233753,,2473,,
06/12/2011,4859.16,,236027,,2274,,
06/13/2011,4859.89,,238007,,1980,,
06/14/2011,4860.60,,239937,,1930,,
06/15/2011,4861.27,,241755,,1818,,
06/16/2011,4861.78,,243133,,1378,,
06/17/2011,4862.27,,244475,,1342,,
06/18/2011,4862.83,,246020,,1545,,
06/19/2011,4863.36,,247504,,1484,,
06/20/2011,4863.83,,248825,,1321,,
06/21/2011,4864.49,,250642,,1817,,
06/22/2011,4865.22,,252678,,2036,,
06/23/2011,4865.80,,254300,,1622,,
06/24/2011,4866.15,,255307,,1007,,
06/25/2011,4866.39,,256008,,701,,
06/26/2011,4866.56,,256485,,477,,
06/27/2011,4866.77,,257068,,583,,
06/28/2011,4867.12,,258046,,978,,
06/29/2011,4868.31,,261495,,3449,,
06/30/2011,4868.39,,261679,,184,,
07/01/2011,4868.19,,261116,,-563,,
07/02/2011,4867.94,,260417,,-699,,
07/03/2011,4867.70,,259721,,-696,,
07/04/2011,4867.43,,258948,,-773,,
07/05/2011,4867.56,,259325,,377,,
07/06/2011,4867.92,,260334,,1009,,
07/07/2011,4868.02,,260653,,319,,
07/08/2011,--,,260427,,-226,,
07/09/2011,4867.80,,260036,,-391,,
07/10/2011,4867.58,,259397,,-639,,
07/11/2011,4867.47,,259063,,-334,,
07/12/2011,4867.41,,258870,,-193,,
07/13/2011,4867.37,,258785,,-85,,
07/14/2011,4867.19,,258267,,-518,,
07/15/2011,4866.97,,257611,,-656,,
07/16/2011,4866.94,,257549,,-62,,
07/17/2011,4866.75,,257019,,-530,,
07/18/2011,4866.59,,256558,,-461,,
07/19/2011,4866.35,,255894,,-664,,
07/20/2011,4866.18,,255426,,-468,,
07/21/2011,4865.96,,254786,,-640,,
07/22/2011,4865.81,,254324,,-462,,
07/23/2011,4865.56,,253660,,-664,,
07/24/2011,4865.23,,252694,,-966,,
07/25/2011,4864.99,,252006,,-688,,
07/26/2011,4864.90,,251787,,-219,,
07/27/2011,4864.73,,251305,,-482,,
07/28/2011,4864.40,,250387,,-918,,
07/29/2011,4864.26,,249987,,-400,,
07/30/2011,4863.98,,249223,,-764,,
07/31/2011,4864.12,,249608,,385,,
08/01/2011,4863.85,,248878,,-730,,
08/02/2011,4863.91,,249034,,156,,
08/03/2011,4863.95,,249148,,114,,
08/04/2011,4863.67,,248383,,-765,,
08/05/2011,4863.41,,247634,,-749,,
08/06/2011,4863.14,,246875,,-759,,
08/07/2011,4862.97,,246440,,-435,,
08/08/2011,4862.64,,245488,,-952,,
08/09/2011,4862.14,,244084,,-1404,,
08/10/2011,4861.85,,243319,,-765,,
08/11/2011,4861.49,,242359,,-960,,
08/12/2011,4861.18,,241507,,-852,,
08/13/2011,4860.85,,240621,,-886,,
08/14/2011,4860.67,,240116,,-505,,
08/15/2011,4860.31,,239157,,-959,,
08/16/2011,4860.10,,238583,,-574,,
08/17/2011,4859.86,,237919,,-664,,
08/18/2011,4859.53,,237051,,-868,,
08/19/2011,4859.07,,235812,,-1239,,
08/20/2011,4858.70,,234808,,-1004,,
08/21/2011,4858.50,,234255,,-553,,
08/22/2011,4858.07,,233136,,-1119,,
08/23/2011,4857.56,,231783,,-1353,,
08/24/2011,4857.27,,231013,,-770,,
08/25/2011,4856.83,,229831,,-1182,,
08/26/2011,4856.17,,228088,,-1743,,
08/27/2011,4855.79,,227112,,-976,,
08/28/2011,4855.50,,226355,,-757,,
08/29/2011,4855.02,,225098,,-1257,,
08/30/2011,4854.60,,224025,,-1073,,
08/31/2011,4854.24,,223107,,-918,,
09/01/2011,4853.77,,221885,,-1222,,
09/02/2011,4853.37,,220866,,-1019,,
09/03/2011,4852.95,,219779,,-1087,,
09/04/2011,4852.96,,219791,,12,,
09/05/2011,4852.88,,219572,,-219,,
09/06/2011,4852.41,,218420,,-1152,,
09/07/2011,4851.78,,216816,,-1604,,
09/08/2011,4851.32,,215630,,-1186,,
09/09/2011,4850.84,,214423,,-1207,,
09/10/2011,4850.36,,213224,,-1199,,
09/11/2011,4850.27,,212993,,-231,,
09/12/2011,4849.77,,211748,,-1245,,
09/13/2011,4849.28,,210550,,-1198,,
09/14/2011,4848.88,,209540,,-1010,,
09/15/2011,4848.42,,208390,,-1150,,
09/16/2011,4847.85,,206995,,-1395,,
09/17/2011,4847.74,,206738,,-257,,
09/18/2011,4847.48,,206117,,-621,,
09/19/2011,4847.00,,204931,,-1186,,
09/20/2011,4846.57,,203867,,-1064,,
09/21/2011,4846.25,,203130,,-737,,
09/22/2011,4845.80,,202027,,-1103,,
09/23/2011,4845.35,,200928,,-1099,,
09/24/2011,4844.87,,199783,,-1145,,
09/25/2011,4844.87,,199790,,7,,
09/26/2011,4844.10,,197947,,-1843,,
09/27/2011,4843.31,,196101,,-1846,,
09/28/2011,4842.61,,194450,,-1651,,
09/29/2011,4841.75,,192425,,-2025,,
09/30/2011,4841.06,,190831,,-1594,,
10/01/2011,4840.62,,189791,,-1040,,
10/02/2011,4840.21,,188869,,-922,,
10/03/2011,4839.64,,187548,,-1321,,
10/04/2011,4839.51,,187262,,-286,,
10/05/2011,4839.38,,186936,,-326,,
10/06/2011,4839.14,,186418,,-518,,
10/07/2011,4839.05,,186213,,-205,,
10/08/2011,4838.85,,185730,,-483,,
10/09/2011,4838.58,,185142,,-588,,
10/10/2011,4838.46,,184879,,-263,,
10/11/2011,4838.61,,185213,,334,,
10/12/2011,4838.41,,184762,,-451,,
10/13/2011,4838.19,,184239,,-523,,
10/14/2011,4837.87,,183507,,-732,,
10/15/2011,4837.42,,182518,,-989,,
10/16/2011,4837.04,,181670,,-848,,
10/17/2011,4836.68,,180830,,-840,,
10/18/2011,4836.25,,179904,,-926,,
10/19/2011,4835.83,,178968,,-936,,
10/20/2011,4835.37,,177933,,-1035,,
10/21/2011,4834.87,,176853,,-1080,,
10/22/2011,4834.39,,175785,,-1068,,
10/23/2011,4833.89,,174712,,-1073,,
10/24/2011,4833.40,,173629,,-1083,,
10/25/2011,4832.90,,172564,,-1065,,
10/26/2011,4832.31,,171294,,-1270,,
10/27/2011,4831.71,,169990,,-1304,,
10/28/2011,4831.33,,169190,,-800,,
10/29/2011,4831.34,,169217,,27,,
10/30/2011,4831.35,,169250,,33,,
10/31/2011,4831.17,,168868,,-382,,
11/01/2011,4830.84,,168159,,-709,,
11/02/2011,4830.54,,167512,,-647,,
11/03/2011,4830.27,,166948,,-564,,
11/04/2011,4830.00,,166369,,-579,,
11/05/2011,4829.71,,165761,,-608,,
11/06/2011,4829.41,,165130,,-631,,
11/07/2011,4829.10,,164495,,-635,,
11/08/2011,4828.80,,163863,,-632,,
11/09/2011,4828.59,,163412,,-451,,
11/10/2011,4828.43,,163103,,-309,,
11/11/2011,4828.30,,162841,,-262,,
11/12/2011,4828.23,,162678,,-163,,
11/13/2011,4828.12,,162444,,-234,,
11/14/2011,4827.98,,162156,,-288,,
11/15/2011,4827.84,,161881,,-275,,
11/16/2011,4827.72,,161640,,-241,,
11/17/2011,4827.60,,161383,,-257,,
11/18/2011,4827.58,,161327,,-56,,
11/19/2011,4827.46,,161080,,-247,,
11/20/2011,4827.36,,160888,,-192,,
11/21/2011,4827.26,,160687,,-201,,
11/22/2011,4827.14,,160433,,-254,,
11/23/2011,4827.02,,160189,,-244,,
11/24/2011,4826.88,,159896,,-293,,
11/25/2011,4826.80,,159744,,-152,,
11/26/2011,4826.67,,159467,,-277,,
11/27/2011,4826.56,,159247,,-220,,
11/28/2011,4826.45,,159010,,-237,,
11/29/2011,4826.34,,158800,,-210,,
11/30/2011,4826.23,,158576,,-224,,
12/01/2011,4826.06,,158243,,-333,,
12/02/2011,4825.90,,157908,,-335,,
12/03/2011,4825.73,,157565,,-343,,
12/04/2011,4825.57,,157262,,-303,,
12/05/2011,4825.44,,157003,,-259,,
12/06/2011,4825.29,,156666,,-337,,
12/07/2011,4825.14,,156359,,-307,,
12/08/2011,4825.02,,156126,,-233,,
12/09/2011,4824.86,,155804,,-322,,
12/10/2011,4824.70,,155477,,-327,,
12/11/2011,4824.53,,155151,,-326,,
12/12/2011,4824.42,,154916,,-235,,
12/13/2011,4824.26,,154598,,-318,,
12/14/2011,--,,154310,e,-288,,
12/15/2011,4823.98,,154059,,-251,,
12/16/2011,4823.79,,153683,,-376,,
12/17/2011,4823.73,,153540,,-143,,
12/18/2011,4823.56,,153216,,-324,,
12/19/2011,4823.43,,152954,,-262,,
12/20/2011,4823.27,,152641,,-313,,
12/21/2011,4823.14,,152403,,-238,,
12/22/2011,4822.96,,152020,,-383,,
12/23/2011,4822.79,,151698,,-322,,
12/24/2011,4822.67,,151438,,-260,,
12/25/2011,4822.50,,151112,,-326,,
12/26/2011,4822.33,,150786,,-326,,
12/27/2011,4822.16,,150462,,-324,,
12/28/2011,4822.03,,150195,,-267,,
12/29/2011,4821.89,,149926,,-269,,
12/30/2011,4821.76,,149652,,-274,,
12/31/2011,4821.59,,149343,,-309,,
01/01/2012,4821.43,,149024,,-319,,
01/02/2012,4821.29,,148761,,-263,,
01/03/2012,4821.15,,148485,,-276,,
01/04/2012,4821.04,,148268,,-217,,
01/05/2012,4820.91,,148016,,-252,,
01/06/2012,4820.78,,147768,,-248,,
01/07/2012,4820.65,,147503,,-265,,
01/08/2012,4820.52,,147248,,-255,,
01/09/2012,4820.43,,147074,,-174,,
01/10/2012,4820.33,,146886,,-188,,
01/11/2012,4820.20,,146645,,-241,,
01/12/2012,4820.07,,146403,,-242,,
01/13/2012,4819.95,,146143,,-260,,
01/14/2012,4819.81,,145890,,-253,,
01/15/2012,4819.68,,145648,,-242,,
01/16/2012,4819.56,,145405,,-243,,
01/17/2012,4819.44,,145196,,-209,,
01/18/2012,4819.32,,144970,,-226,,
01/19/2012,4819.36,,145050,,80,,
01/20/2012,4819.94,,146157,,1107,,
01/21/2012,4821.77,,149713,,3556,,
01/22/2012,4822.17,,150460,,747,,
01/23/2012,4822.50,,151131,,671,,
01/24/2012,4822.68,,151484,,353,,
01/25/2012,4822.87,,151854,,370,,
01/26/2012,4823.03,,152182,,328,,
