Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
09/19/2008,5931.62,,6012,,-279,,
09/20/2008,5931.31,,5760,,-252,,
09/21/2008,5931.01,,5516,,-244,,
09/22/2008,5930.74,,5298,,-218,,
09/23/2008,5930.48,,5088,,-210,,
09/24/2008,5930.24,,4896,,-192,,
09/25/2008,5930.02,,4719,,-177,,
09/26/2008,5929.81,,4530,,-189,,
09/27/2008,5929.63,,4387,,-143,,
09/28/2008,5929.47,,4260,,-127,,
09/29/2008,5929.32,,4142,,-118,,
09/30/2008,5929.20,,4047,,-95,,
10/01/2008,5929.08,,3953,,-94,,
10/02/2008,5928.97,,3867,,-86,,
10/03/2008,5928.95,,3851,,-16,,
10/04/2008,5928.91,,3819,,-32,,
10/05/2008,5928.83,,3757,,-62,,
10/06/2008,5928.76,,3702,,-55,,
10/07/2008,5928.69,,3647,,-55,,
10/08/2008,5928.63,,3600,,-47,,
10/09/2008,5928.57,,3554,,-46,,
10/10/2008,5928.53,,3522,,-32,,
10/11/2008,5928.45,,3460,,-62,,
10/12/2008,5928.40,,3421,,-39,,
10/13/2008,5928.37,,3398,,-23,,
10/14/2008,5928.35,,3383,,-15,,
10/15/2008,5928.32,,3359,,-24,,
10/16/2008,5928.30,,3344,,-15,,
10/17/2008,5928.28,,3328,,-16,,
10/18/2008,5928.27,,3321,,-7,,
10/19/2008,5928.25,,3305,,-16,,
10/20/2008,5928.23,,3290,,-15,,
10/21/2008,5928.21,,3274,,-16,,
10/22/2008,5928.20,,3266,,-8,,
10/23/2008,5928.18,,3251,,-15,,
10/24/2008,5928.17,,3243,,-8,,
10/25/2008,5928.16,,3235,,-8,,
10/26/2008,5928.15,,3228,,-7,,
10/27/2008,5928.14,,3220,,-8,,
10/28/2008,5928.13,,3212,,-8,,
10/29/2008,5928.12,,3204,,-8,,
10/30/2008,5928.07,,3166,,-38,,
10/31/2008,5928.16,,3235,,69,,
11/01/2008,5928.46,,3468,,233,,
11/02/2008,5928.64,,3608,,140,,
11/03/2008,5928.70,,3655,,47,,
11/04/2008,5928.68,,3640,,-15,,
11/05/2008,5928.65,,3616,,-24,,
11/06/2008,5928.61,,3585,,-31,,
11/07/2008,5928.60,,3577,,-8,,
11/08/2008,5928.61,,3585,,8,,
11/09/2008,5928.59,,3569,,-16,,
11/10/2008,5928.57,,3554,,-15,,
11/11/2008,5928.54,,3530,,-24,,
11/12/2008,5928.53,,3522,,-8,,
11/13/2008,5928.51,,3507,,-15,,
11/14/2008,5928.49,,3492,,-15,,
11/15/2008,5928.48,,3484,,-8,,
11/16/2008,5928.47,,3476,,-8,,
11/17/2008,5928.46,,3468,,-8,,
11/18/2008,5928.44,,3452,,-16,,
11/19/2008,5928.42,,3437,,-15,,
11/20/2008,5928.41,,3429,,-8,,
11/21/2008,5928.40,,3421,,-8,,
11/22/2008,5928.38,,3406,,-15,,
11/23/2008,5928.37,,3398,,-8,,
11/24/2008,5928.36,,3390,,-8,,
11/25/2008,5928.35,,3383,,-7,,
11/26/2008,5928.36,,3390,,7,,
11/27/2008,5928.35,,3383,,-7,,
11/28/2008,5928.35,,3383,,0,,
11/29/2008,5928.35,,3383,,0,,
11/30/2008,5928.35,,3383,,0,,
12/01/2008,5928.34,,3375,,-8,,
12/02/2008,5928.33,,3367,,-8,,
12/03/2008,5928.34,,3375,,8,,
12/04/2008,5928.34,,3375,,0,,
12/05/2008,5928.34,,3375,,0,,
12/06/2008,5928.34,,3375,,0,,
12/07/2008,5928.33,,3367,,-8,,
12/08/2008,5928.33,,3367,,0,,
12/09/2008,5928.32,,3359,,-8,,
12/10/2008,5928.32,,3359,,0,,
12/11/2008,5928.32,,3359,,0,,
12/12/2008,5928.28,,3328,,-31,,
12/13/2008,5928.34,,3375,,47,,
12/14/2008,5928.37,,3398,,23,,
12/15/2008,5928.42,,3437,,39,,
12/16/2008,5928.43,,3445,,8,,
12/17/2008,5928.42,,3437,,-8,,
12/18/2008,5928.35,,3383,,-54,,
12/19/2008,5928.45,,3460,,77,,
12/20/2008,5928.43,,3445,,-15,,
12/21/2008,5928.49,,3492,,47,,
12/22/2008,5928.50,,3499,,7,,
12/23/2008,5928.51,,3507,,8,,
12/24/2008,5928.54,,3530,,23,,
12/25/2008,5928.67,,3632,,102,,
12/26/2008,5928.63,,3600,,-32,,
12/27/2008,5928.60,,3577,,-23,,
12/28/2008,5928.58,,3562,,-15,,
12/29/2008,5928.55,,3538,,-24,,
12/30/2008,5928.53,,3522,,-16,,
12/31/2008,5928.52,,3515,,-7,,
01/01/2009,5928.49,,3492,,-23,,
01/02/2009,5928.55,,3538,,46,,
01/03/2009,5928.54,,3530,,-8,,
01/04/2009,5928.52,,3515,,-15,,
01/05/2009,5928.51,,3507,,-8,,
01/06/2009,5928.50,,3499,,-8,,
01/07/2009,5928.49,,3492,,-7,,
01/08/2009,5928.50,,3499,,7,,
01/09/2009,5928.49,,3492,,-7,,
01/10/2009,5928.48,,3484,,-8,,
01/11/2009,5928.47,,3476,,-8,,
01/12/2009,5928.46,,3468,,-8,,
01/13/2009,5928.46,,3468,,0,,
01/14/2009,5928.46,,3468,,0,,
01/15/2009,5928.46,,3468,,0,,
01/16/2009,5928.46,,3468,,0,,
01/17/2009,5928.45,,3460,,-8,,
01/18/2009,5928.45,,3460,,0,,
01/19/2009,5928.45,,3460,,0,,
01/20/2009,5928.45,,3460,,0,,
01/21/2009,5928.46,,3468,,8,,
01/22/2009,5928.59,,3569,,101,,
01/23/2009,5928.69,,3647,,78,,
01/24/2009,5928.81,,3741,,94,,
01/25/2009,5928.83,,3757,,16,,
01/26/2009,5928.82,,3749,,-8,,
01/27/2009,5928.81,,3741,,-8,,
01/28/2009,5928.78,,3717,,-24,,
01/29/2009,5928.77,,3710,,-7,,
01/30/2009,5928.75,,3694,,-16,,
01/31/2009,5928.73,,3678,,-16,,
02/01/2009,5928.72,,3671,,-7,,
02/02/2009,5928.71,,3663,,-8,,
02/03/2009,5928.71,,3663,,0,,
02/04/2009,5928.70,,3655,,-8,,
02/05/2009,5928.70,,3655,,0,,
02/06/2009,5928.71,,3663,,8,,
02/07/2009,5928.69,,3647,,-16,,
02/08/2009,5928.74,,3686,,39,,
02/09/2009,5928.72,,3671,,-15,,
02/10/2009,5928.74,,3686,,15,,
02/11/2009,5928.73,,3678,,-8,,
02/12/2009,5928.71,,3663,,-15,,
02/13/2009,5928.74,,3686,,23,,
02/14/2009,5928.74,,3686,,0,,
02/15/2009,5928.78,,3717,,31,,
02/16/2009,5928.79,,3725,,8,,
02/17/2009,5928.81,,3741,,16,,
02/18/2009,5928.78,,3717,,-24,,
02/19/2009,5928.75,,3694,,-23,,
02/20/2009,5928.73,,3678,,-16,,
02/21/2009,5928.71,,3663,,-15,,
02/22/2009,5928.92,,3827,,164,,
02/23/2009,5929.22,,4063,,236,,
02/24/2009,5929.34,,4157,,94,,
02/25/2009,5929.35,,4165,,8,,
02/26/2009,5929.35,,4165,,0,,
02/27/2009,5929.30,,4126,,-39,,
02/28/2009,5929.23,,4071,,-55,,
03/01/2009,5929.38,,4189,,118,,
03/02/2009,5929.87,,4578,,389,,
03/03/2009,5930.05,,4743,,165,,
03/04/2009,5930.01,,4711,,-32,,
03/05/2009,5929.89,,4594,,-117,,
03/06/2009,5929.77,,4498,,-96,,
03/07/2009,5929.66,,4411,,-87,,
03/08/2009,5929.56,,4331,,-80,,
03/09/2009,5929.47,,4260,,-71,,
03/10/2009,5929.38,,4189,,-71,,
03/11/2009,5929.32,,4142,,-47,,
03/12/2009,5929.26,,4094,,-48,,
03/13/2009,5929.21,,4055,,-39,,
03/14/2009,5929.18,,4032,,-23,,
03/15/2009,5929.16,,4016,,-16,,
03/16/2009,5929.22,,4063,,47,,
03/17/2009,5929.26,,4094,,31,,
03/18/2009,5929.29,,4118,,24,,
03/19/2009,5929.32,,4142,,24,,
03/20/2009,5929.37,,4181,,39,,
03/21/2009,5929.48,,4268,,87,,
03/22/2009,5929.51,,4292,,24,,
03/23/2009,5929.47,,4260,,-32,,
03/24/2009,5929.42,,4221,,-39,,
03/25/2009,5929.38,,4189,,-32,,
03/26/2009,5929.37,,4181,,-8,,
03/27/2009,5929.35,,4165,,-16,,
03/28/2009,5929.34,,4157,,-8,,
03/29/2009,5929.40,,4205,,48,,
03/30/2009,5929.41,,4213,,8,,
03/31/2009,5929.40,,4205,,-8,,
04/01/2009,5929.42,,4221,,16,,
04/02/2009,5929.48,,4268,,47,,
04/03/2009,5929.57,,4339,,71,,
04/04/2009,5929.67,,4419,,80,,
04/05/2009,5929.78,,4506,,87,,
04/06/2009,5929.91,,4609,,103,,
04/07/2009,5930.06,,4751,,142,,
04/08/2009,5930.21,,4871,,120,,
04/09/2009,5930.32,,4960,,89,,
04/10/2009,5930.41,,5032,,72,,
04/11/2009,5930.48,,5088,,56,,
04/12/2009,5930.59,,5177,,89,,
04/13/2009,5930.76,,5314,,137,,
04/14/2009,5930.92,,5443,,129,,
04/15/2009,5931.02,,5524,,81,,
04/16/2009,5931.11,,5597,,73,,
04/17/2009,5931.24,,5703,,106,,
04/18/2009,5931.42,,5849,,146,,
04/19/2009,5931.68,,6061,,212,,
04/20/2009,5932.01,,6331,,270,,
04/21/2009,5932.38,,6636,,305,,
04/22/2009,5932.79,,6975,,339,,
04/23/2009,5933.11,,7241,,266,,
04/24/2009,5933.40,,7483,,242,,
04/25/2009,5933.55,,7609,,126,,
04/26/2009,5933.71,,7743,,134,,
04/27/2009,5933.86,,7869,,126,,
04/28/2009,5934.03,,8012,,143,,
04/29/2009,5934.18,,8139,,127,,
04/30/2009,5934.33,,8265,,126,,
05/01/2009,5935.02,,8851,,586,,
05/02/2009,5934.62,,8511,,-340,,
05/03/2009,5934.49,,8401,,-110,,
05/04/2009,5934.16,,8122,,-279,,
05/05/2009,5934.78,,8646,,524,,
05/06/2009,5934.96,,8800,,154,,
05/07/2009,5935.05,,8876,,76,,
05/08/2009,5935.06,,8885,,9,,
05/09/2009,5935.06,,8885,,0,,
05/10/2009,5935.02,,8851,,-34,,
05/11/2009,5935.10,,8919,,68,,
05/12/2009,5935.22,,9021,,102,,
05/13/2009,5935.30,,9089,,68,,
05/14/2009,5935.40,,9175,,86,,
05/15/2009,5935.55,,9303,,128,,
05/16/2009,5935.67,,9406,,104,,
05/17/2009,5935.76,,9484,,77,,
05/18/2009,5935.82,,9535,,51,,
05/19/2009,5935.87,,9579,,44,,
05/20/2009,5935.89,,9596,,17,,
05/21/2009,5935.83,,9544,,-52,,
05/22/2009,5935.81,,9527,,-17,,
05/23/2009,5935.79,,9510,,-17,,
05/24/2009,5935.80,,9518,,8,,
05/25/2009,5935.81,,9527,,9,,
05/26/2009,5935.81,,9527,,0,,
05/27/2009,5935.81,,9527,,0,,
05/28/2009,5935.82,,9535,,8,,
05/29/2009,5935.86,,9570,,35,,
05/30/2009,5935.91,,9613,,43,,
05/31/2009,5935.92,,9621,,8,,
06/01/2009,5935.84,,9552,,-69,,
06/02/2009,5935.74,,9467,,-85,,
06/03/2009,5935.64,,9381,,-86,,
06/04/2009,5935.67,,9406,,26,,
06/05/2009,5935.71,,9441,,34,,
06/06/2009,5935.75,,9475,,34,,
06/07/2009,5935.79,,9510,,35,,
06/08/2009,5935.84,,9552,,42,,
06/09/2009,5935.84,,9552,,0,,
06/10/2009,5935.81,,9527,,-25,,
06/11/2009,5935.79,,9510,,-17,,
06/12/2009,5935.77,,9492,,-18,,
06/13/2009,5935.77,,9492,,0,,
06/14/2009,5935.75,,9475,,-17,,
06/15/2009,5935.73,,9458,,-17,,
06/16/2009,5935.75,,9475,,17,,
06/17/2009,5935.77,,9492,,17,,
06/18/2009,5935.78,,9501,,9,,
06/19/2009,5935.80,,9518,,17,,
06/20/2009,5935.80,,9518,,0,,
06/21/2009,5935.82,,9535,,17,,
06/22/2009,5935.83,,9544,,9,,
06/23/2009,5935.84,,9552,,8,,
06/24/2009,5935.84,,9552,,0,,
06/25/2009,5935.85,,9561,,9,,
06/26/2009,5935.85,,9561,,0,,
06/27/2009,5935.85,,9561,,0,,
06/28/2009,5935.85,,9561,,0,,
06/29/2009,5935.84,,9552,,-9,,
06/30/2009,5935.84,,9552,,0,,
07/01/2009,5935.83,,9544,,-8,,
07/02/2009,5935.83,,9544,,0,,
07/03/2009,5935.82,,9535,,-9,,
07/04/2009,5935.81,,9527,,-8,,
07/05/2009,5935.79,,9510,,-17,,
07/06/2009,5935.77,,9492,,-18,,
07/07/2009,5935.74,,9467,,-25,,
07/08/2009,5935.72,,9450,,-17,,
07/09/2009,5935.71,,9441,,-9,,
07/10/2009,5935.68,,9415,,-26,,
07/11/2009,5935.66,,9398,,-17,,
07/12/2009,5935.65,,9389,,-9,,
07/13/2009,5935.64,,9381,,-8,,
07/14/2009,5935.63,,9372,,-9,,
07/15/2009,5935.62,,9364,,-8,,
07/16/2009,5935.60,,9347,,-17,,
07/17/2009,5935.59,,9338,,-9,,
07/18/2009,5935.58,,9329,,-9,,
07/19/2009,5935.56,,9312,,-17,,
07/20/2009,5935.55,,9303,,-9,,
07/21/2009,5935.53,,9286,,-17,,
07/22/2009,5935.51,,9269,,-17,,
07/23/2009,5935.50,,9261,,-8,,
07/24/2009,5935.47,,9235,,-26,,
07/25/2009,5935.46,,9226,,-9,,
07/26/2009,5935.44,,9209,,-17,,
07/27/2009,5935.42,,9192,,-17,,
07/28/2009,5935.42,,9192,,0,,
07/29/2009,5935.41,,9184,,-8,,
07/30/2009,5935.40,,9175,,-9,,
07/31/2009,5935.39,,9167,,-8,,
08/01/2009,5935.37,,9150,,-17,,
08/02/2009,5935.35,,9132,,-18,,
08/03/2009,5935.33,,9115,,-17,,
08/04/2009,5935.30,,9089,,-26,,
08/05/2009,5935.28,,9072,,-17,,
08/06/2009,5935.27,,9064,,-8,,
08/07/2009,5935.25,,9047,,-17,,
08/08/2009,5935.23,,9030,,-17,,
08/09/2009,5935.22,,9021,,-9,,
08/10/2009,5935.20,,9004,,-17,,
08/11/2009,5935.18,,8987,,-17,,
08/12/2009,5935.16,,8970,,-17,,
08/13/2009,5935.14,,8953,,-17,,
08/14/2009,5935.12,,8936,,-17,,
08/15/2009,5935.09,,8910,,-26,,
08/16/2009,5935.08,,8902,,-8,,
08/17/2009,5935.06,,8885,,-17,,
08/18/2009,5935.05,,8876,,-9,,
08/19/2009,5935.03,,8859,,-17,,
08/20/2009,5935.02,,8851,,-8,,
08/21/2009,5935.00,,8834,,-17,,
08/22/2009,5934.97,,8808,,-26,,
08/23/2009,5934.95,,8791,,-17,,
08/24/2009,5934.93,,8774,,-17,,
08/25/2009,5934.92,,8765,,-9,,
08/26/2009,5934.89,,8740,,-25,,
08/27/2009,5934.87,,8723,,-17,,
08/28/2009,5934.85,,8706,,-17,,
08/29/2009,5934.83,,8689,,-17,,
08/30/2009,5934.81,,8672,,-17,,
08/31/2009,5934.78,,8646,,-26,,
09/01/2009,5934.75,,8621,,-25,,
09/02/2009,5934.72,,8596,,-25,,
09/03/2009,5934.68,,8562,,-34,,
09/04/2009,5934.59,,8485,,-77,,
09/05/2009,5934.43,,8350,,-135,,
09/06/2009,5934.28,,8223,,-127,,
09/07/2009,5934.13,,8096,,-127,,
09/08/2009,5934.00,,7987,,-109,,
09/09/2009,5933.86,,7869,,-118,,
09/10/2009,5933.72,,7751,,-118,,
09/11/2009,5933.59,,7642,,-109,,
09/12/2009,5933.46,,7533,,-109,,
09/13/2009,5933.31,,7408,,-125,,
09/14/2009,5933.14,,7266,,-142,,
09/15/2009,5932.90,,7067,,-199,,
09/16/2009,5932.66,,6868,,-199,,
09/17/2009,5932.42,,6669,,-199,,
09/18/2009,5932.18,,6471,,-198,,
09/19/2009,5931.93,,6266,,-205,,
09/20/2009,5931.70,,6078,,-188,,
09/21/2009,5931.46,,5882,,-196,,
09/22/2009,5931.22,,5686,,-196,,
09/23/2009,5930.98,,5492,,-194,,
09/24/2009,5930.79,,5338,,-154,,
09/25/2009,5930.72,,5282,,-56,,
09/26/2009,5930.70,,5266,,-16,,
09/27/2009,5930.69,,5257,,-9,,
09/28/2009,5930.66,,5233,,-24,,
09/29/2009,5930.63,,5209,,-24,,
09/30/2009,5930.60,,5185,,-24,,
10/01/2009,5930.56,,5153,,-32,,
10/02/2009,5930.51,,5112,,-41,,
10/03/2009,5930.40,,5024,,-88,,
10/04/2009,5930.25,,4904,,-120,,
10/05/2009,5930.03,,4727,,-177,,
10/06/2009,5929.84,,4554,,-173,,
10/07/2009,5929.66,,4411,,-143,,
10/08/2009,5929.49,,4276,,-135,,
10/09/2009,5929.34,,4157,,-119,,
10/10/2009,5929.21,,4055,,-102,,
10/11/2009,5929.09,,3960,,-95,,
10/12/2009,5928.98,,3874,,-86,,
10/13/2009,5929.25,,4087,,213,,
10/14/2009,5929.16,,4016,,-71,,
10/15/2009,5929.07,,3945,,-71,,
10/16/2009,5928.99,,3882,,-63,,
10/17/2009,5928.92,,3827,,-55,,
10/18/2009,5928.84,,3764,,-63,,
10/19/2009,--,,--,,--,,
10/20/2009,5928.76,,3702,,--,,
10/21/2009,5928.72,,3671,,-31,,
10/22/2009,5928.69,,3647,,-24,,
10/23/2009,5928.67,,3632,,-15,,
10/24/2009,5928.63,,3600,,-32,,
10/25/2009,5928.61,,3585,,-15,,
10/26/2009,5928.55,,3538,,-47,,
10/27/2009,5928.52,,3515,,-23,,
10/28/2009,5928.50,,3499,,-16,,
10/29/2009,5928.48,,3484,,-15,,
10/30/2009,5928.46,,3468,,-16,,
10/31/2009,5928.45,,3460,,-8,,
11/01/2009,5928.44,,3452,,-8,,
11/02/2009,5928.42,,3437,,-15,,
11/03/2009,5928.42,,3437,,0,,
11/04/2009,5928.38,,3406,,-31,,
11/05/2009,5928.37,,3398,,-8,,
11/06/2009,5928.36,,3390,,-8,,
11/07/2009,5928.35,,3383,,-7,,
11/08/2009,5928.34,,3375,,-8,,
11/09/2009,5928.32,,3359,,-16,,
11/10/2009,5928.30,,3344,,-15,,
11/11/2009,5928.26,,3313,,-31,,
11/12/2009,5928.29,,3336,,23,,
11/13/2009,5928.29,,3336,,0,,
11/14/2009,5928.28,,3328,,-8,,
11/15/2009,5928.28,,3328,,0,,
11/16/2009,5928.27,,3321,,-7,,
11/17/2009,5928.23,,3290,,-31,,
11/18/2009,5928.26,,3313,,23,,
11/19/2009,5928.26,,3313,,0,,
11/20/2009,5928.32,,3359,,46,,
11/21/2009,5928.30,,3344,,-15,,
11/22/2009,5928.31,,3352,,8,,
11/23/2009,5928.30,,3344,,-8,,
11/24/2009,5928.29,,3336,,-8,,
11/25/2009,5928.29,,3336,,0,,
11/26/2009,5928.27,,3321,,-15,,
11/27/2009,5928.28,,3328,,7,,
11/28/2009,5928.26,,3313,,-15,,
11/29/2009,5928.26,,3313,,0,,
11/30/2009,5928.25,,3305,,-8,,
12/01/2009,5928.25,,3305,,0,,
12/02/2009,5928.25,,3305,,0,,
12/03/2009,5928.24,,3297,,-8,,
12/04/2009,5928.24,,3297,,0,,
12/05/2009,5928.23,,3290,,-7,,
12/06/2009,5928.28,,3328,,38,,
12/07/2009,5928.35,,3383,,55,,
12/08/2009,5928.33,,3367,,-16,,
12/09/2009,5928.32,,3359,,-8,,
12/10/2009,5928.31,,3352,,-7,,
12/11/2009,5928.40,,3421,,69,,
12/12/2009,5928.53,,3522,,101,,
12/13/2009,5928.56,,3546,,24,,
12/14/2009,5928.54,,3530,,-16,,
12/15/2009,5928.50,,3499,,-31,,
12/16/2009,5928.49,,3492,,-7,,
12/17/2009,5928.48,,3484,,-8,,
12/18/2009,5928.47,,3476,,-8,,
12/19/2009,5928.45,,3460,,-16,,
12/20/2009,5928.43,,3445,,-15,,
12/21/2009,5928.47,,3476,,31,,
12/22/2009,5928.45,,3460,,-16,,
12/23/2009,5928.44,,3452,,-8,,
12/24/2009,5928.43,,3445,,-7,,
12/25/2009,5928.43,,3445,,0,,
12/26/2009,5928.42,,3437,,-8,,
12/27/2009,5928.41,,3429,,-8,,
12/28/2009,5928.41,,3429,,0,,
12/29/2009,5928.35,,3383,,-46,,
12/30/2009,5928.42,,3437,,54,,
12/31/2009,5928.42,,3437,,0,,
01/01/2010,5928.42,,3437,,0,,
01/02/2010,5928.41,,3429,,-8,,
01/03/2010,5928.41,,3429,,0,,
01/04/2010,5928.40,,3421,,-8,,
01/05/2010,5928.39,,3414,,-7,,
01/06/2010,5928.39,,3414,,0,,
01/07/2010,5928.36,,3390,,-24,,
01/08/2010,5928.37,,3398,,8,,
01/09/2010,5928.38,,3406,,8,,
01/10/2010,5928.39,,3414,,8,,
01/11/2010,5928.39,,3414,,0,,
01/12/2010,5928.53,,3522,,108,,
01/13/2010,5928.62,,3593,,71,,
01/14/2010,5928.61,,3585,,-8,,
01/15/2010,5928.60,,3577,,-8,,
01/16/2010,5928.57,,3554,,-23,,
01/17/2010,5928.60,,3577,,23,,
01/18/2010,5928.70,,3655,,78,,
01/19/2010,5928.71,,3663,,8,,
01/20/2010,5928.75,,3694,,31,,
01/21/2010,5928.77,,3710,,16,,
01/22/2010,5928.74,,3686,,-24,,
01/23/2010,5928.70,,3655,,-31,,
01/24/2010,5928.69,,3647,,-8,,
01/25/2010,5928.71,,3663,,16,,
01/26/2010,5928.71,,3663,,0,,
01/27/2010,5928.68,,3640,,-23,,
01/28/2010,5928.65,,3616,,-24,,
01/29/2010,5928.63,,3600,,-16,,
01/30/2010,5928.61,,3585,,-15,,
01/31/2010,5928.59,,3569,,-16,,
02/01/2010,5928.57,,3554,,-15,,
02/02/2010,5928.56,,3546,,-8,,
02/03/2010,5928.56,,3546,,0,,
02/04/2010,5928.58,,3562,,16,,
02/05/2010,5928.56,,3546,,-16,,
02/06/2010,5928.57,,3554,,8,,
02/07/2010,5928.55,,3538,,-16,,
02/08/2010,5928.55,,3538,,0,,
02/09/2010,5928.53,,3522,,-16,,
02/10/2010,5928.52,,3515,,-7,,
02/11/2010,5928.49,,3492,,-23,,
02/12/2010,5928.50,,3499,,7,,
02/13/2010,5928.50,,3499,,0,,
02/14/2010,5928.49,,3492,,-7,,
02/15/2010,5928.50,,3499,,7,,
02/16/2010,5928.51,,3507,,8,,
02/17/2010,5928.53,,3522,,15,,
02/18/2010,5928.56,,3546,,24,,
02/19/2010,5928.58,,3562,,16,,
02/20/2010,5928.60,,3577,,15,,
02/21/2010,5928.61,,3585,,8,,
02/22/2010,5928.60,,3577,,-8,,
02/23/2010,5928.64,,3608,,31,,
02/24/2010,5928.71,,3663,,55,,
02/25/2010,5928.70,,3655,,-8,,
02/26/2010,5928.83,,3757,,102,,
02/27/2010,5928.81,,3741,,-16,,
02/28/2010,5928.78,,3717,,-24,,
03/01/2010,5928.78,,3717,,0,,
03/02/2010,5928.79,,3725,,8,,
03/03/2010,5928.83,,3757,,32,,
03/04/2010,5928.80,,3733,,-24,,
03/05/2010,5928.78,,3717,,-16,,
03/06/2010,5928.76,,3702,,-15,,
03/07/2010,5928.73,,3678,,-24,,
03/08/2010,5928.73,,3678,,0,,
03/09/2010,5928.69,,3647,,-31,,
03/10/2010,5928.70,,3655,,8,,
03/11/2010,5928.68,,3640,,-15,,
03/12/2010,5928.77,,3710,,70,,
03/13/2010,5928.76,,3702,,-8,,
03/14/2010,5928.73,,3678,,-24,,
03/15/2010,5928.71,,3663,,-15,,
03/16/2010,5928.71,,3663,,0,,
03/17/2010,5928.73,,3678,,15,,
03/18/2010,5928.74,,3686,,8,,
03/19/2010,5928.77,,3710,,24,,
03/20/2010,5928.80,,3733,,23,,
03/21/2010,5928.83,,3757,,24,,
03/22/2010,5928.86,,3780,,23,,
03/23/2010,5928.90,,3811,,31,,
03/24/2010,5928.93,,3835,,24,,
03/25/2010,5929.00,,3890,,55,,
03/26/2010,5928.98,,3874,,-16,,
03/27/2010,5928.98,,3874,,0,,
03/28/2010,5929.00,,3890,,16,,
03/29/2010,5929.14,,4000,,110,,
03/30/2010,5929.34,,4157,,157,,
03/31/2010,5929.37,,4181,,24,,
04/01/2010,5929.33,,4150,,-31,,
04/02/2010,5929.32,,4142,,-8,,
04/03/2010,5929.27,,4102,,-40,,
04/04/2010,5929.26,,4094,,-8,,
04/05/2010,5929.23,,4071,,-23,,
04/06/2010,5929.18,,4032,,-39,,
04/07/2010,5929.14,,4000,,-32,,
04/08/2010,5929.14,,4000,,0,,
04/09/2010,5929.16,,4016,,16,,
04/10/2010,5929.16,,4016,,0,,
04/11/2010,5929.17,,4023,,7,,
04/12/2010,5929.17,,4023,,0,,
04/13/2010,5929.14,,4000,,-23,,
04/14/2010,5929.12,,3984,,-16,,
04/15/2010,5929.12,,3984,,0,,
04/16/2010,5929.15,,4008,,24,,
04/17/2010,5929.19,,4039,,31,,
04/18/2010,5929.27,,4102,,63,,
04/19/2010,5929.44,,4236,,134,,
04/20/2010,5929.75,,4482,,246,,
04/21/2010,5929.95,,4641,,159,,
04/22/2010,5930.10,,4784,,143,,
04/23/2010,5930.23,,4887,,103,,
04/24/2010,5930.43,,5048,,161,,
04/25/2010,5930.69,,5257,,209,,
04/26/2010,5930.98,,5492,,235,,
04/27/2010,5931.45,,5874,,382,,
04/28/2010,5931.75,,6118,,244,,
04/29/2010,5931.91,,6250,,132,,
04/30/2010,5932.05,,6364,,114,,
05/01/2010,5932.20,,6488,,124,,
05/02/2010,5932.37,,6628,,140,,
05/03/2010,5932.62,,6835,,207,,
05/04/2010,5933.05,,7191,,356,,
05/05/2010,5933.36,,7450,,259,,
05/06/2010,5933.55,,7609,,159,,
05/07/2010,5933.73,,7760,,151,,
05/08/2010,5933.94,,7936,,176,,
05/09/2010,5934.12,,8088,,152,,
05/10/2010,5934.21,,8164,,76,,
05/11/2010,5934.10,,8071,,-93,,
05/12/2010,5933.98,,7970,,-101,,
05/13/2010,5933.93,,7928,,-42,,
05/14/2010,5933.89,,7894,,-34,,
05/15/2010,5933.92,,7919,,25,,
05/16/2010,5934.01,,7995,,76,,
05/17/2010,5934.04,,8020,,25,,
05/18/2010,5934.02,,8004,,-16,,
05/19/2010,5934.01,,7995,,-9,,
05/20/2010,5934.12,,8088,,93,,
05/21/2010,5934.08,,8054,,-34,,
05/22/2010,5933.95,,7945,,-109,,
05/23/2010,5933.77,,7793,,-152,,
05/24/2010,5933.59,,7642,,-151,,
05/25/2010,5933.47,,7542,,-100,,
05/26/2010,5933.42,,7500,,-42,,
05/27/2010,5933.42,,7500,,0,,
05/28/2010,5933.43,,7509,,9,,
05/29/2010,5933.50,,7567,,58,,
05/30/2010,5933.62,,7668,,101,,
05/31/2010,5933.81,,7827,,159,,
06/01/2010,5934.09,,8062,,235,,
06/02/2010,5934.42,,8341,,279,,
06/03/2010,5934.94,,8782,,441,,
06/04/2010,5935.40,,9175,,393,,
06/05/2010,5935.49,,9252,,77,,
06/06/2010,5935.41,,9184,,-68,,
06/07/2010,5935.33,,9115,,-69,,
06/08/2010,5935.41,,9184,,69,,
06/09/2010,5935.64,,9381,,197,,
06/10/2010,5935.78,,9501,,120,,
06/11/2010,--,,--,,--,,
06/12/2010,5935.92,,9621,,--,,
06/13/2010,5935.96,,9656,,35,,
06/14/2010,5935.93,,9630,,-26,,
06/15/2010,5935.84,,9552,,-78,,
06/16/2010,5935.82,,9535,,-17,,
06/17/2010,5935.85,,9561,,26,,
06/18/2010,5935.87,,9579,,18,,
06/19/2010,5935.87,,9579,,0,,
06/20/2010,5935.87,,9579,,0,,
06/21/2010,5935.85,,9561,,-18,,
06/22/2010,5935.84,,9552,,-9,,
06/23/2010,5935.83,,9544,,-8,,
06/24/2010,5935.80,,9518,,-26,,
06/25/2010,5935.78,,9501,,-17,,
06/26/2010,5935.77,,9492,,-9,,
06/27/2010,5935.79,,9510,,18,,
